Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Bobby Wagner LB - SEA,Bobby Wagner,LB,SEA,CAR,FlyRamsFly,3.0,2.0,,,,,,,,,,,,,,,4.0
Jeremiah Moon LB - BAL,Jeremiah Moon,LB,BAL,IND,FA,2.0,3.0,,,,,,,,,,,,,,,3.5
Jahlani Tavai LB - NE,Jahlani Tavai,LB,NE,@NYJ,FA,2.0,3.0,,,,,,,,,,,,,,,3.5
K'Lavon Chaisson LB - JAX,K'Lavon Chaisson,LB,JAX,HOU,FA,1.0,,,,,,,,,,,,,,1.0,,3.0
Bradley Chubb LB - MIA,Bradley Chubb,LB,MIA,DEN,Bad Wildcats Hunschat,1.0,,,,,,,,,,,,,,1.0,,3.0
Christian Harris LB - HOU,Christian Harris,LB,HOU,@JAX,FA,3.0,,,,,,,,,,,,,,,,3.0
Josey Jewell LB - DEN O View News,Josey Jewell,LB,DEN,@MIA,Boppard Raiders,2.0,2.0,,,,,,,,,,,,,,,3.0
Matt Milano LB - BUF,Matt Milano,LB,BUF,@WAS,Bad Wildcats Hunschat,1.0,4.0,,,,,,,,,,,,,,,3.0
Isaiah Simmons LB - NYG,Isaiah Simmons,LB,NYG,@SF,Boppard Raiders,2.0,2.0,,,,,,,,,,,,,,,3.0
Fred Warner LB - SF,Fred Warner,LB,SF,NYG,dirty birds,2.0,2.0,,,,,,,,,,,,,,,3.0
Zach Cunningham LB - PHI,Zach Cunningham,LB,PHI,@TB,FA,1.0,3.0,,,,,,,,,,,,,,,2.5
Anthony Nelson LB - TB,Anthony Nelson,LB,TB,PHI,FA,1.0,3.0,,,,,,,,,,,,,,,2.5
Noah Sewell LB - CHI,Noah Sewell,LB,CHI,@KC,FA,1.0,3.0,,,,,,,,,,,,,,,2.5
Chance Campbell LB - TEN,Chance Campbell,LB,TEN,@CLE,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Jack Cochrane LB - KC,Jack Cochrane,LB,KC,CHI,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Arden Key LB - TEN,Arden Key,LB,TEN,@CLE,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Jesse Luketa LB - ARI,Jesse Luketa,LB,ARI,DAL,FA,,,,,,,,,,,,,,,1.0,,2.0
Duke Riley LB - MIA,Duke Riley,LB,MIA,DEN,FA,2.0,,,,,,,,,,,,,,,,2.0
Elandon Roberts LB - PIT,Elandon Roberts,LB,PIT,@LV,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Nolan Smith LB - PHI,Nolan Smith,LB,PHI,@TB,FA,,,,,,,,,,,,,,,1.0,,2.0
Leighton Vander Esch LB - DAL,Leighton Vander Esch,LB,DAL,@ARI,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Harold Landry LB - TEN,Harold Landry,LB,TEN,@CLE,Magic Eulers,1.0,1.0,,,,,,,,,,,,,,,1.5
Germaine Pratt LB - CIN,Germaine Pratt,LB,CIN,LA,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Jalen Reeves-Maybin LB - DET,Jalen,Reeves,Maybin,ATL,W (Oct 4),1.0,1.0,,,,,,,,,,,,,,,1.5
Malcolm Rodriguez LB - DET,Malcolm Rodriguez,LB,DET,ATL,W (Oct 4),1.0,1.0,,,,,,,,,,,,,,,1.5
Nephi Sewell LB - NO,Nephi Sewell,LB,NO,@GB,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Jamien Sherwood LB - NYJ,Jamien Sherwood,LB,NYJ,NE,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Mack Wilson LB - NE,Mack Wilson,LB,NE,@NYJ,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Chandler Wooten LB - CAR,Chandler Wooten,LB,CAR,@SEA,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Chris Board LB - NE,Chris Board,LB,NE,@NYJ,FA,1.0,,,,,,,,,,,,,,,,1.0
Curtis Bolton LB - LV O View News,Curtis Bolton,LB,LV,PIT,FA,1.0,,,,,,,,,,,,,,,,1.0
K.J. Britt LB - TB,K.J. Britt,LB,TB,PHI,FA,1.0,,,,,,,,,,,,,,,,1.0
Cameron Brown LB - NYG,Cameron Brown,LB,NYG,@SF,FA,1.0,,,,,,,,,,,,,,,,1.0
Devin Bush LB - SEA,Devin Bush,LB,SEA,CAR,FA,,2.0,,,,,,,,,,,,,,,1.0
De'Vondre Campbell LB - GB IA,De'Vondre Campbell,LB,GB,NO,W (Oct 4),1.0,,,,,,,,,,,,,,,,1.0
Lorenzo Carter LB - ATL,Lorenzo Carter,LB,ATL,@DET,FA,1.0,,,,,,,,,,,,,,,,1.0
Carter Coughlin LB - NYG,Carter Coughlin,LB,NYG,@SF,FA,1.0,,,,,,,,,,,,,,,,1.0
Luke Gifford LB - TEN O View News,Luke Gifford,LB,TEN,@CLE,FA,,2.0,,,,,,,,,,,,,,,1.0
Justin Hollins LB - GB,Justin Hollins,LB,GB,NO,W (Oct 4),,2.0,,,,,,,,,,,,,,,1.0
Nate Landman LB - ATL,Nate Landman,LB,ATL,@DET,FA,,2.0,,,,,,,,,,,,,,,1.0
Chad Muma LB - JAX,Chad Muma,LB,JAX,HOU,FA,,2.0,,,,,,,,,,,,,,,1.0
Grant Stuard LB - IND,Grant Stuard,LB,IND,@BAL,FA,1.0,,,,,,,,,,,,,,,,1.0
Sione Takitaki LB - CLE,Sione Takitaki,LB,CLE,TEN,FA,1.0,,,,,,,,,,,,,,,,1.0
Channing Tindall LB - MIA,Channing Tindall,LB,MIA,DEN,FA,,2.0,,,,,,,,,,,,,,,1.0
Josh Uche LB - NE,Josh Uche,LB,NE,@NYJ,FA,1.0,,,,,,,,,,,,,,,,1.0
Lukas Van Ness LB - GB,Lukas Van Ness,LB,GB,NO,W (Oct 4),1.0,,,,,,,,,,,,,,,,1.0
Rashad Weaver LB - TEN,Rashad Weaver,LB,TEN,@CLE,FA,,2.0,,,,,,,,,,,,,,,1.0
Eric Wilson LB - GB,Eric Wilson,LB,GB,NO,W (Oct 4),1.0,,,,,,,,,,,,,,,,1.0
Akeem Davis-Gaither LB - CIN Q View News,Akeem,Davis,Gaither,LA,FA,,1.0,,,,,,,,,,,,,,,0.5
Arnold Ebiketie LB - ATL,Arnold Ebiketie,LB,ATL,@DET,FA,,1.0,,,,,,,,,,,,,,,0.5
Caleb Johnson LB - JAX,Caleb Johnson,LB,JAX,HOU,FA,,1.0,,,,,,,,,,,,,,,0.5
David Ojabo LB - BAL O View News,David Ojabo,LB,BAL,IND,FA,,1.0,,,,,,,,,,,,,,,0.5
Jaelan Phillips LB - MIA O View News,Jaelan Phillips,LB,MIA,DEN,Magic Eulers,,1.0,,,,,,,,,,,,,,,0.5
Monty Rice LB - TEN,Monty Rice,LB,TEN,@CLE,FA,,1.0,,,,,,,,,,,,,,,0.5
J.J. Russell LB - TB,J.J. Russell,LB,TB,PHI,FA,,1.0,,,,,,,,,,,,,,,0.5
Drew Sanders LB - DEN,Drew Sanders,LB,DEN,@MIA,FA,,1.0,,,,,,,,,,,,,,,0.5
Preston Smith LB - GB View News,Preston Smith,LB,GB,NO,W (Oct 4),,1.0,,,,,,,,,,,,,,,0.5
Zeke Turner LB - ARI,Zeke Turner,LB,ARI,DAL,FA,,1.0,,,,,,,,,,,,,,,0.5
Dorian Williams LB - BUF,Dorian Williams,LB,BUF,@WAS,FA,,1.0,,,,,,,,,,,,,,,0.5
Yasir Abdullah LB - JAX,Yasir Abdullah,LB,JAX,HOU,FA,,,,,,,,,,,,,,,,,0.0
Matthew Adams LB - CLE,Matthew Adams,LB,CLE,TEN,FA,,,,,,,,,,,,,,,,,0.0
Christopher Allen LB Q,Christopher Allen LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Brian Asamoah LB - MIN,Brian Asamoah,LB,MIN,LAC,FA,,,,,,,,,,,,,,,,,0.0
Markus Bailey LB - CIN,Markus Bailey,LB,CIN,LA,FA,,,,,,,,,,,,,,,,,0.0
Zaire Barnes LB - NYJ,Zaire Barnes,LB,NYJ,NE,FA,,,,,,,,,,,,,,,,,0.0
Tarell Basham LB,Tarell Basham,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Zack Baun LB - NO,Zack Baun,LB,NO,@GB,FA,,,,,,,,,,,,,,,,,0.0
Robert Beal Jr. LB - SF IR,Robert Beal Jr.,LB,SF,NYG,FA,,,,,,,,,,,,,,,,,0.0
Darrian Beavers LB - NYG,Darrian Beavers,LB,NYG,@SF,FA,,,,,,,,,,,,,,,,,0.0
Rashod Berry LB SUS,Rashod Berry LB,SUS,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Nick Bolton LB - KC O View News,Nick Bolton,LB,KC,CHI,Washington Fantasy Team,,,,,,,,,,,,,,,,,0.0
Tyus Bowser LB - BAL NFI-R,Tyus Bowser,LB,BAL,IND,FA,,,,,,,,,,,,,,,,,0.0
Shaun Bradley LB - PHI IR,Shaun Bradley,LB,PHI,@TB,FA,,,,,,,,,,,,,,,,,0.0
Baron Browning LB - DEN PUP,Baron Browning,LB,DEN,@MIA,FA,,,,,,,,,,,,,,,,,0.0
Amari Burney LB - LV,Amari Burney,LB,LV,PIT,FA,,,,,,,,,,,,,,,,,0.0
Darien Butler LB - LV IR,Darien Butler,LB,LV,PIT,FA,,,,,,,,,,,,,,,,,0.0
Owen Carney LB,Owen Carney,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jermaine Carter LB,Jermaine Carter,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Cole Christiansen LB - KC,Cole Christiansen,LB,KC,CHI,FA,,,,,,,,,,,,,,,,,0.0
Frank Clark LB - DEN O View News,Frank Clark,LB,DEN,@MIA,FA,,,,,,,,,,,,,,,,,0.0
Dylan Cole LB - CHI,Dylan Cole,LB,CHI,@KC,FA,,,,,,,,,,,,,,,,,0.0
Ryan Connelly LB - NO O,Ryan Connelly,LB,NO,@GB,FA,,,,,,,,,,,,,,,,,0.0
Jabril Cox LB - WAS,Jabril Cox,LB,WAS,BUF,FA,,,,,,,,,,,,,,,,,0.0
Tae Crowder LB,Tae Crowder,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Marcus Davenport LB - MIN Q View News,Marcus Davenport,LB,MIN,LAC,FA,,,,,,,,,,,,,,,,,0.0
Jarrad Davis LB - NYG IR,Jarrad Davis,LB,NYG,@SF,FA,,,,,,,,,,,,,,,,,0.0
Tae Davis LB - ATL,Tae Davis,LB,ATL,@DET,FA,,,,,,,,,,,,,,,,,0.0
Nakobe Dean LB - PHI IR,Nakobe Dean,LB,PHI,@TB,FA,,,,,,,,,,,,,,,,,0.0
SirVocea Dennis LB - TB O View News,SirVocea Dennis,LB,TB,PHI,FA,,,,,,,,,,,,,,,,,0.0
De'Shaan Dixon LB - JAX,De'Shaan Dixon,LB,JAX,HOU,FA,,,,,,,,,,,,,,,,,0.0
Tyrel Dodson LB - BUF,Tyrel Dodson,LB,BUF,@WAS,FA,,,,,,,,,,,,,,,,,0.0
JoJo Domann LB Q,JoJo Domann LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Andrew Dowell LB - NO IR,Andrew Dowell,LB,NO,@GB,FA,,,,,,,,,,,,,,,,,0.0
Troy Dye LB - MIN,Troy Dye,LB,MIN,LAC,FA,,,,,,,,,,,,,,,,,0.0
Emeke Egbule LB,Emeke Egbule,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Christian Elliss LB - PHI,Christian Elliss,LB,PHI,@TB,FA,,,,,,,,,,,,,,,,,0.0
Dorian Etheridge LB,Dorian Etheridge,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Rashaan Evans LB,Rashaan Evans,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Olakunle Fatukasi LB Q,Olakunle Fatukasi LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tony Fields II LB - CLE,Tony Fields II,LB,CLE,TEN,FA,,,,,,,,,,,,,,,,,0.0
Demetrius Flannigan-Fowles LB - SF Q,Demetrius,Flannigan,Fowles,NYG,FA,,,,,,,,,,,,,,,,,0.0
Tomon Fox LB - NYG,Tomon Fox,LB,NYG,@SF,FA,,,,,,,,,,,,,,,,,0.0
Chris Garrett LB,Chris Garrett,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jonathan Garvin LB,Jonathan Garvin,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
DeMarquis Gates LB - CHI,DeMarquis Gates,LB,CHI,@KC,FA,,,,,,,,,,,,,,,,,0.0
Nate Gerry LB,Nate Gerry,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Ulysees Gilbert LB,Ulysees Gilbert,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Cam Gill LB - TB,Cam Gill,LB,TB,PHI,FA,,,,,,,,,,,,,,,,,0.0
Trevis Gipson LB - TEN,Trevis Gipson,LB,TEN,@CLE,FA,,,,,,,,,,,,,,,,,0.0
Cameron Goode LB - MIA,Cameron Goode,LB,MIA,DEN,FA,,,,,,,,,,,,,,,,,0.0
Jalen Graham LB - SF,Jalen Graham,LB,SF,NYG,FA,,,,,,,,,,,,,,,,,0.0
Jonas Griffith LB - DEN IR,Jonas Griffith,LB,DEN,@MIA,FA,,,,,,,,,,,,,,,,,0.0
Terez Hall LB - NE IR,Terez Hall,LB,NE,@NYJ,FA,,,,,,,,,,,,,,,,,0.0
Daniel Hardy LB - CHI,Daniel Hardy,LB,CHI,@KC,FA,,,,,,,,,,,,,,,,,0.0
Devin Harper LB - CIN View News,Devin Harper,LB,CIN,LA,FA,,,,,,,,,,,,,,,,,0.0
Darius Harris LB Q,Darius Harris LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
De'Jon Harris LB - WAS,De'Jon Harris,LB,WAS,BUF,FA,,,,,,,,,,,,,,,,,0.0
Malik Harrison LB - BAL,Malik Harrison,LB,BAL,IND,FA,,,,,,,,,,,,,,,,,0.0
Daelin Hayes LB Q,Daelin Hayes LB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Daiyan Henley LB - LAC,Daiyan Henley,LB,LAC,@MIN,FA,,,,,,,,,,,,,,,,,0.0
Nick Herbig LB - PIT,Nick Herbig,LB,PIT,@LV,FA,,,,,,,,,,,,,,,,,0.0
James Houston LB - DET IR,James Houston,LB,DET,ATL,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Travin Howard LB,Travin Howard,LB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Khaleke Hudson LB - WAS,Khaleke Hudson,LB,WAS,BUF,FA,,,,,,,,,,,,,,,,,0.0
Jacob Hummel LB - LA,Jacob Hummel,LB,LA,@CIN,FA,,,,,,,,,,,,,,,,,0.0
