Player,Name,Position,Team,Opp,Manager,Passing_Comp,Passing_Yds,Passing_TD,Passing_Int,Rushing_Yds,Rushing_TD,Receiving_Rec,Receiving_Yds,Receiving_TD,Return_Yds,Return_TD,Misc_FumTD,Misc_2PT,Fumble_Lost,Fumble_Fum,Fantasy_Points
Rashid Shaheed WR - NO,Rashid Shaheed,WR,NO,@GB,FA,,,,,,,,,,108.0,1.0,,,,,11.4
Gabe Davis WR - BUF,Gabe Davis,WR,BUF,@WAS,Boppard Raiders,,,,,-2.0,,1.0,35.0,1.0,,,,,,,11.1
CeeDee Lamb WR - DAL,CeeDee Lamb,WR,DAL,@ARI,Slay,,,,,9.0,,4.0,53.0,,,,,,,,11.1
Michael Thomas WR - NO,Michael Thomas,WR,NO,@GB,Koblenz 87ers,,,,,,,6.0,50.0,,,,,,,,11.0
K.J. Osborn WR - MIN,K.J. Osborn,WR,MIN,LAC,FA,,,,,,,1.0,36.0,1.0,,,,,,,10.6
Michael Wilson WR - ARI,Michael Wilson,WR,ARI,DAL,FA,,,,,,,2.0,86.0,,,,,,,,10.6
Kalif Raymond WR - DET View News,Kalif Raymond,WR,DET,ATL,W (Oct 4),,,,,,,4.0,55.0,,13.0,,,,,,10.15
Jerry Jeudy WR - DEN View News,Jerry Jeudy,WR,DEN,@MIA,Magic Eulers,,,,,,,5.0,81.0,,,,,,,1.0,10.1
Terry McLaurin WR - WAS,Terry McLaurin,WR,WAS,BUF,Washington Fantasy Team,,,,,,,6.0,41.0,,,,,,,,10.1
Tyler Boyd WR - CIN,Tyler Boyd,WR,CIN,LA,FA,,,,,,,5.0,39.0,,,,,,,,9.9
Garrett Wilson WR - NYJ,Garrett Wilson,WR,NYJ,NE,Wbn Beasts,,,,,,,5.0,48.0,,,,,,,,9.8
Jayden Reed WR - GB,Jayden Reed,WR,GB,NO,GLADIATORS of NORSCHT,,,,,,,3.0,63.0,,4.0,,,,,,9.5
Tyler Lockett WR - SEA,Tyler Lockett,WR,SEA,CAR,Bad Wildcats Hunschat,,,,,,,3.0,34.0,,,,,1.0,,,9.4
Chris Godwin WR - TB,Chris Godwin,WR,TB,PHI,dirty birds,,,,,,,3.0,32.0,,,,,1.0,,,9.2
Kendrick Bourne WR - NE,Kendrick Bourne,WR,NE,@NYJ,FlyRamsFly,,,,,,,4.0,46.0,,,,,,,,8.6
Dontayvion Wicks WR - GB,Dontayvion Wicks,WR,GB,NO,W (Oct 4),,,,,,,4.0,45.0,,,,,,,,8.5
Donovan Peoples-Jones WR - CLE,Donovan,Peoples,Jones,TEN,FA,,,,,,,3.0,49.0,,11.0,,,,,1.0,8.45
Parris Campbell WR - NYG,Parris Campbell,WR,NYG,@SF,FA,,,,,,,6.0,24.0,,,,,,,,8.4
Curtis Samuel WR - WAS,Curtis Samuel,WR,WAS,BUF,FA,,,,,,,2.0,54.0,,,,,,,,8.4
Skyy Moore WR - KC,Skyy Moore,WR,KC,CHI,FA,,,,,,,4.0,42.0,,,,,,,,8.2
Nelson Agholor WR - BAL View News,Nelson Agholor,WR,BAL,IND,FA,,,,,,,4.0,39.0,,,,,,,,7.9
DeAndre Hopkins WR - TEN View News,DeAndre Hopkins,WR,TEN,@CLE,St Quintin Heidschnucken,,,,,,,3.0,48.0,,,,,,,,7.8
Elijah Moore WR - CLE,Elijah Moore,WR,CLE,TEN,Boppard Raiders,,,,,-1.0,,9.0,49.0,,,,,,1.0,1.0,7.7
Josh Palmer WR - LAC,Josh Palmer,WR,LAC,@MIN,FA,,,,,,,4.0,66.0,1.0,,,,,1.0,1.0,7.6
Jake Bobo WR - SEA,Jake Bobo,WR,SEA,CAR,FA,,,,,,,1.0,5.0,1.0,,,,,,,7.5
Van Jefferson WR - LA,Van Jefferson,WR,LA,@CIN,FA,,,,,4.0,,1.0,46.0,,,,,,,,7.4
Alec Pierce WR - IND,Alec Pierce,WR,IND,@BAL,FA,,,,,,,3.0,43.0,,,,,,,,7.3
Justin Watson WR - KC,Justin Watson,WR,KC,CHI,FA,,,,,,,2.0,51.0,,,,,,,,7.1
Calvin Ridley WR - JAX,Calvin Ridley,WR,JAX,HOU,Wbn Beasts,,,,,,,3.0,40.0,,,,,,,,7.0
Allen Lazard WR - NYJ,Allen Lazard,WR,NYJ,NE,FA,,,,,,,3.0,39.0,,,,,,,,6.9
Braxton Berrios WR - MIA,Braxton Berrios,WR,MIA,DEN,FA,,,,,,,2.0,33.0,,30.0,,,,,,6.8
DeVonta Smith WR - PHI View News,DeVonta Smith,WR,PHI,@TB,Boppard Raiders,,,,,,,4.0,28.0,,,,,,,,6.8
Allen Robinson WR - PIT View News,Allen Robinson,WR,PIT,@LV,FA,,,,,,,4.0,24.0,,,,,,,,6.4
Robert Woods WR - HOU,Robert Woods,WR,HOU,@JAX,FA,,,,,,,3.0,34.0,,,,,,,,6.4
Darius Slayton WR - NYG,Darius Slayton,WR,NYG,@SF,FA,,,,,,,3.0,32.0,,,,,,,,6.2
Chris Moore WR - TEN View News,Chris Moore,WR,TEN,@CLE,FA,,,,,,,2.0,41.0,,,,,,,,6.1
Wan'Dale Robinson WR - NYG,Wan'Dale Robinson,WR,NYG,@SF,FA,,,,,,,4.0,21.0,,,,,,,,6.1
Xavier Gipson WR - NYJ,Xavier Gipson,WR,NYJ,NE,FA,,,,,,,,,,94.0,,,,,,5.7
Britain Covey WR - PHI,Britain Covey,WR,PHI,@TB,FA,,,,,,,,,,111.0,,,,,,5.55
Jamal Agnew WR - JAX Q View News,Jamal Agnew,WR,JAX,HOU,FA,,,,,,,4.0,49.0,,72.0,,,,1.0,1.0,5.5
Jauan Jennings WR - SF D View News,Jauan Jennings,WR,SF,NYG,FA,,,,,,,2.0,31.0,,,,,,,,5.1
Drake London WR - ATL,Drake London,WR,ATL,@DET,Alta Villa Cardinals,,,,,,,2.0,31.0,,,,,,,,5.1
Jonathan Mingo WR - CAR Q View News,Jonathan Mingo,WR,CAR,@SEA,FA,,,,,,,3.0,21.0,,,,,,,,5.1
Courtland Sutton WR - DEN,Courtland Sutton,WR,DEN,@MIA,St Quintin Heidschnucken,,,,,,,8.0,91.0,1.0,,,,,2.0,2.0,5.1
DeAndre Carter WR - LV,DeAndre Carter,WR,LV,PIT,FA,,,,,,,1.0,16.0,,44.0,,,,,1.0,4.8
Marquez Valdes-Scantling WR - KC,Marquez,Valdes,Scantling,CHI,FA,,,,,,,1.0,37.0,,,,,,,,4.7
Deonte Harty WR - BUF,Deonte Harty,WR,BUF,@WAS,FA,,,,,-2.0,,2.0,15.0,,27.0,,,,,,4.45
Laviska Shenault Jr. WR - CAR,Laviska Shenault Jr.,WR,CAR,@SEA,FA,,,,,7.0,,1.0,,,37.0,,,,,,4.25
Demario Douglas WR - NE,Demario Douglas,WR,NE,@NYJ,FA,,,,,5.0,,1.0,15.0,,14.0,,,,,,4.2
Jahan Dotson WR - WAS,Jahan Dotson,WR,WAS,BUF,Wbn Beasts,,,,,,,2.0,21.0,,,,,,,,4.1
Tee Higgins WR - CIN,Tee Higgins,WR,CIN,LA,Washington Fantasy Team,,,,,,,2.0,21.0,,,,,,,,4.1
DeVante Parker WR - NE,DeVante Parker,WR,NE,@NYJ,FA,,,,,,,2.0,19.0,,,,,,,,3.9
Charlie Jones WR - CIN IR View News,Charlie Jones,WR,CIN,LA,FA,,,,,,,1.0,6.0,,45.0,,,,,,3.85
Trent Sherfield WR - BUF,Trent Sherfield,WR,BUF,@WAS,FA,,,,,,,2.0,18.0,,,,,,,,3.8
Brandin Cooks WR - DAL,Brandin Cooks,WR,DAL,@ARI,Wbn Beasts,,,,,,,2.0,17.0,,,,,,,,3.7
Isaiah McKenzie WR - IND,Isaiah McKenzie,WR,IND,@BAL,FA,,,,,,,1.0,3.0,,48.0,,,,,,3.7
Hunter Renfrow WR - LV,Hunter Renfrow,WR,LV,PIT,Bad Wildcats Hunschat,,,,,,,2.0,17.0,,,,,,,,3.7
Mack Hollins WR - ATL,Mack Hollins,WR,ATL,@DET,FA,,,,,,,1.0,23.0,,,,,,,,3.3
John Metchie III WR - HOU,John Metchie III,WR,HOU,@JAX,FA,,,,,,,2.0,13.0,,,,,,,,3.3
Devin Duvernay WR - BAL,Devin Duvernay,WR,BAL,IND,FA,,,,,,,,,,65.0,,,,,,3.25
Brandon Johnson WR - DEN,Brandon Johnson,WR,DEN,@MIA,FA,,,,,,,2.0,12.0,,,,,,,,3.2
Tim Jones WR - JAX,Tim Jones,WR,JAX,HOU,FA,,,,,,,2.0,11.0,,,,,,,,3.1
Quentin Johnston WR - LAC,Quentin Johnston,WR,LAC,@MIN,Slay,,,,,,,2.0,10.0,,,,,,,,3.0
Samori Toure WR - GB View News,Samori Toure,WR,GB,NO,W (Oct 4),,,,,,,,,,,,,1.0,,,3.0
Deven Thompkins WR - TB,Deven Thompkins,WR,TB,PHI,FA,,,,,,,2.0,6.0,,,,,,,,2.6
KhaDarel Hodge WR - ATL,KhaDarel Hodge,WR,ATL,@DET,FA,,,,,,,1.0,15.0,,,,,,,,2.5
Greg Dortch WR - ARI,Greg Dortch,WR,ARI,DAL,FA,,,,,,,,,,47.0,,,,,,2.35
River Cracraft WR - MIA IR View News,River Cracraft,WR,MIA,DEN,FA,,,,,,,1.0,13.0,,,,,,,,2.3
Randall Cobb WR - NYJ,Randall Cobb,WR,NYJ,NE,FA,,,,,,,1.0,12.0,,,,,,,,2.2
Jaxon Smith-Njigba WR - SEA,Jaxon,Smith,Njigba,CAR,dirty birds,,,,,,,1.0,10.0,,,,,,,,2.0
Trey Palmer WR - TB,Trey Palmer,WR,TB,PHI,FA,,,,,,,1.0,8.0,,,,,,,,1.8
Montrell Washington WR - KC,Montrell Washington,WR,KC,CHI,FA,,,,,,,,,,33.0,,,,,,1.65
Rashod Bateman WR - BAL O View News,Rashod Bateman,WR,BAL,IND,FA,,,,,,,1.0,6.0,,,,,,,,1.6
Tyler Scott WR - CHI,Tyler Scott,WR,CHI,@KC,FA,,,,,,,1.0,6.0,,,,,,,,1.6
Treylon Burks WR - TEN O View News,Treylon Burks,WR,TEN,@CLE,FA,,,,,,,1.0,5.0,,,,,,,,1.5
Brandon Powell WR - MIN,Brandon Powell,WR,MIN,LAC,FA,,,,,,,1.0,5.0,,,,,,,,1.5
Khalil Shakir WR - BUF,Khalil Shakir,WR,BUF,@WAS,FA,,,,,,,1.0,5.0,,,,,,,,1.5
JuJu Smith-Schuster WR - NE,JuJu,Smith,Schuster,@NYJ,FA,,,,,,,1.0,5.0,,,,,,,,1.5
Derius Davis WR - LAC,Derius Davis,WR,LAC,@MIN,FA,,,,,,,1.0,3.0,,,,,,,,1.3
Ben Skowronek WR - LA Q View News,Ben Skowronek,WR,LA,@CIN,FA,,,,,,,1.0,3.0,,,,,,,,1.3
Ray-Ray McCloud WR - SF,Ray,,Ray,NYG,FA,,,,,,,,,,22.0,,,,,,1.1
Dyami Brown WR - WAS,Dyami Brown,WR,WAS,BUF,FA,,,,,,,,,,,,,,,,1.0
Zach Pascal WR - ARI,Zach Pascal,WR,ARI,DAL,FA,,,,,,,,,,,,,,,,1.0
Kadarius Toney WR - KC View News,Kadarius Toney,WR,KC,CHI,St Quintin Heidschnucken,,,,,,,1.0,-1.0,,,,,,,,0.9
Devon Allen WR - PHI,Devon Allen,WR,PHI,@TB,FA,,,,,,,,,,17.0,,,,,,0.85
Mason Kinsey WR - TEN,Mason Kinsey,WR,TEN,@CLE,FA,,,,,,,,,,13.0,,,,,,0.65
Velus Jones Jr. WR - CHI,Velus Jones Jr.,WR,CHI,@KC,FA,,,,,,,,,,,,,,,,0.5
Ihmir Smith-Marsette WR - CAR,Ihmir,Smith,Marsette,@SEA,FA,,,,,,,,,,-3.0,,,,,,0.35
Marquise Goodwin WR - CLE,Marquise Goodwin,WR,CLE,TEN,FA,,,,,1.0,,,,,,,,,,,0.2
Brandon Aiyuk WR - SF View News,Brandon Aiyuk,WR,SF,NYG,St Quintin Heidschnucken,,,,,,,,,,,,,,,,0.0
Josh Ali WR - ATL O View News,Josh Ali,WR,ATL,@DET,FA,,,,,,,,,,,,,,,,0.0
Kazmeir Allen WR - WAS,Kazmeir Allen,WR,WAS,BUF,FA,,,,,,,,,,,,,,,,0.0
Daniel Arias WR - KC,Daniel Arias,WR,KC,CHI,FA,,,,,,,,,,,,,,,,0.0
Marcell Ateman WR - BUF,Marcell Ateman,WR,BUF,@WAS,FA,,,,,,,,,,,,,,,,0.0
Kevin Austin Jr. WR,Kevin Austin Jr.,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Andre Baccellia WR - ARI,Andre Baccellia,WR,ARI,DAL,FA,,,,,,,,,,,,,,,,0.0
Alex Bachman WR Q,Alex Bachman WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Kawaan Baker WR,Kawaan Baker,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Daylen Baldwin WR Q,Daylen Baldwin WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Taye Barber WR,Taye Barber,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Jose Barbon WR,Jose Barbon,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Cole Beasley WR - NYG O,Cole Beasley,WR,NYG,@SF,FA,,,,,,,,,,,,,,,,0.0
Odell Beckham Jr. WR - BAL O View News,Odell Beckham Jr.,WR,BAL,IND,FA,,,,,,,,,,,,,,,,0.0
David Bell WR - CLE,David Bell,WR,CLE,TEN,FA,,,,,,,,,,,,,,,,0.0
Trinity Benson WR,Trinity Benson,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Jared Bernhardt WR,Jared Bernhardt,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Stanley Berryhill WR SUS,Stanley Berryhill WR,SUS,,Bye,FA,,,,,,,,,,,,,,,,0.0
Tarik Black WR - BAL,Tarik Black,WR,BAL,IND,FA,,,,,,,,,,,,,,,,0.0
C.J. Board WR Q,C.J. Board WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Slade Bolden WR,Slade Bolden,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Jadakis Bonds WR,Jadakis Bonds,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Kayshon Boutte WR - NE,Kayshon Boutte,WR,NE,@NYJ,FA,,,,,,,,,,,,,,,,0.0
Lynn Bowden WR - NO,Lynn Bowden,WR,NO,@GB,FA,,,,,,,,,,,,,,,,0.0
Zion Bowens WR,Zion Bowens,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Miles Boykin WR - PIT,Miles Boykin,WR,PIT,@LV,FA,,,,,,,,,,,,,,,,0.0
Shemar Bridges WR Q,Shemar Bridges WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Jalen Brooks WR - DAL,Jalen Brooks,WR,DAL,@ARI,FA,,,,,,,,,,,,,,,,0.0
Noah Brown WR - HOU IR,Noah Brown,WR,HOU,@JAX,FA,,,,,,,,,,,,,,,,0.0
Jason Brownlee WR - NYJ,Jason Brownlee,WR,NYJ,NE,FA,,,,,,,,,,,,,,,,0.0
Braxton Burmeister WR,Braxton Burmeister,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Hakeem Butler WR Q,Hakeem Butler WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Terrell Bynum WR - LAC,Terrell Bynum,WR,LAC,@MIN,FA,,,,,,,,,,,,,,,,0.0
Damiere Byrd WR Q,Damiere Byrd WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Jordan Byrd WR,Jordan Byrd,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Antonio Callaway WR,Antonio Callaway,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Marquez Callaway WR - LV,Marquez Callaway,WR,LV,PIT,FA,,,,,,,,,,,,,,,,0.0
Jalen Camp WR - PIT,Jalen Camp,WR,PIT,@LV,FA,,,,,,,,,,,,,,,,0.0
Malachi Carter WR,Malachi Carter,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Kody Case WR,Kody Case,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Irvin Charles WR - NYJ,Irvin Charles,WR,NYJ,NE,FA,,,,,,,,,,,,,,,,0.0
Dan Chisena WR,Dan Chisena,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Cody Chrest WR,Cody Chrest,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Tyrie Cleveland WR,Tyrie Cleveland,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Brian Cobbs WR,Brian Cobbs,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Keelan Cole WR - LV,Keelan Cole,WR,LV,PIT,FA,,,,,,,,,,,,,,,,0.0
Chris Coleman WR,Chris Coleman,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Chris Conley WR - SF,Chris Conley,WR,SF,NYG,FA,,,,,,,,,,,,,,,,0.0
Elijah Cooks WR - JAX,Elijah Cooks,WR,JAX,HOU,FA,,,,,,,,,,,,,,,,0.0
Pharoh Cooper WR,Pharoh Cooper,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Jacob Copeland WR - PIT,Jacob Copeland,WR,PIT,@LV,FA,,,,,,,,,,,,,,,,0.0
Jeff Cotton WR Q,Jeff Cotton WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Isaiah Coulter WR,Isaiah Coulter,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Kekoa Crawford WR Q,Kekoa Crawford WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Jamison Crowder WR - WAS,Jamison Crowder,WR,WAS,BUF,FA,,,,,,,,,,,,,,,,0.0
Aron Cruickshank WR,Aron Cruickshank,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Dallas Daniels WR,Dallas Daniels,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Frank Darby WR Q,Frank Darby WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Jaelon Darden WR - CLE,Jaelon Darden,WR,CLE,TEN,FA,,,,,,,,,,,,,,,,0.0
Corey Davis WR,Corey Davis,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Daewood Davis WR Q,Daewood Davis WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Shaquan Davis WR - NO,Shaquan Davis,WR,NO,@GB,FA,,,,,,,,,,,,,,,,0.0
Dontay Demus Jr. WR - BAL,Dontay Demus Jr.,WR,BAL,IND,FA,,,,,,,,,,,,,,,,0.0
Phillip Dorsett WR - DEN,Phillip Dorsett,WR,DEN,@MIA,FA,,,,,,,,,,,,,,,,0.0
Keelan Doss WR - LAC,Keelan Doss,WR,LAC,@MIN,FA,,,,,,,,,,,,,,,,0.0
Colton Dowell WR - TEN,Colton Dowell,WR,TEN,@CLE,FA,,,,,,,,,,,,,,,,0.0
Dontario Drummond WR,Dontario Drummond,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Dylan Drummond WR - DET,Dylan Drummond,WR,DET,ATL,W (Oct 4),,,,,,,,,,,,,,,,0.0
Grant DuBose WR - GB,Grant DuBose,WR,GB,NO,W (Oct 4),,,,,,,,,,,,,,,,0.0
Ashton Dulin WR - IND IR,Ashton Dulin,WR,IND,@BAL,FA,,,,,,,,,,,,,,,,0.0
David Durden WR - DAL IR,David Durden,WR,DAL,@ARI,FA,,,,,,,,,,,,,,,,0.0
Bryan Edwards WR,Bryan Edwards,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Alex Erickson WR - LAC,Alex Erickson,WR,LAC,@MIN,FA,,,,,,,,,,,,,,,,0.0
D'Wayne Eskridge WR - SEA SUS,D'Wayne Eskridge,WR,SEA,CAR,FA,,,,,,,,,,,,,,,,0.0
Erik Ezukanma WR - MIA,Erik Ezukanma,WR,MIA,DEN,FA,,,,,,,,,,,,,,,,0.0
Simi Fehoko WR - LAC,Simi Fehoko,WR,LAC,@MIN,FA,,,,,,,,,,,,,,,,0.0
Dez Fitzpatrick WR - PIT,Dez Fitzpatrick,WR,PIT,@LV,FA,,,,,,,,,,,,,,,,0.0
Bryce Ford-Wheaton WR - NYG IR,Bryce,Ford,Wheaton,@SF,FA,,,,,,,,,,,,,,,,0.0
Daurice Fountain WR - DET,Daurice Fountain,WR,DET,ATL,W (Oct 4),,,,,,,,,,,,,,,,0.0
Ty Fryfogle WR,Ty Fryfogle,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Russell Gage WR - TB IR,Russell Gage,WR,TB,PHI,FA,,,,,,,,,,,,,,,,0.0
Kaylon Geiger WR,Kaylon Geiger,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Kenny Golladay WR,Kenny Golladay,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Jakeem Grant WR - CLE IR,Jakeem Grant,WR,CLE,TEN,FA,,,,,,,,,,,,,,,,0.0
Danny Gray WR - SF IR,Danny Gray,WR,SF,NYG,FA,,,,,,,,,,,,,,,,0.0
Antoine Green WR - DET View News,Antoine Green,WR,DET,ATL,W (Oct 4),,,,,,,,,,,,,,,,0.0
Taylor Grimes WR,Taylor Grimes,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Jalen Guyton WR - LAC PUP,Jalen Guyton,WR,LAC,@MIN,FA,,,,,,,,,,,,,,,,0.0
John Hall WR,John Hall,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
KJ Hamler WR Q,KJ Hamler WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Mecole Hardman WR - NYJ,Mecole Hardman,WR,NYJ,NE,FA,,,,,,,,,,,,,,,,0.0
Mike Harley Jr. WR,Mike Harley Jr.,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Keilahn Harris WR,Keilahn Harris,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Tre'Shaun Harrison WR - TEN,Tre'Shaun Harrison,WR,TEN,@CLE,FA,,,,,,,,,,,,,,,,0.0
Penny Hart WR - ATL IR,Penny Hart,WR,ATL,@DET,FA,,,,,,,,,,,,,,,,0.0
Jadon Haselwood WR,Jadon Haselwood,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
Malik Heath WR - GB IA,Malik Heath,WR,GB,NO,W (Oct 4),,,,,,,,,,,,,,,,0.0
Ra'Shaun Henry WR Q,Ra'Shaun Henry WR,Q,,Bye,FA,,,,,,,,,,,,,,,,0.0
Elijah Higgins WR - ARI,Elijah Higgins,WR,ARI,DAL,FA,,,,,,,,,,,,,,,,0.0
John Hightower WR,John Hightower,WR,,Bye,FA,,,,,,,,,,,,,,,,0.0
