Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Jaylon Johnson DB - CHI O View News,Jaylon Johnson,DB,CHI,@TB,FA,3.0,1.0,,,,1.0,,,,,,,,,,,6.5
Nick Scott DB - CIN,Nick Scott,DB,CIN,BAL,FA,4.0,5.0,,,,,,,,,,,,,,,6.5
Darius Slay DB - PHI,Darius Slay,DB,PHI,MIN,GLADIATORS of NORSCHT,5.0,1.0,,,,,,,,,,,,1.0,,,6.5
K'Von Wallace DB - ARI,K'Von Wallace,DB,ARI,NYG,Alta Villa Cardinals,5.0,3.0,,,,,,,,,,,,,,,6.5
Jaire Alexander DB - GB IA,Jaire Alexander,DB,GB,@ATL,GLADIATORS of NORSCHT,5.0,,,,,,,,,,,,,1.0,,,6.0
Deonte Banks DB - NYG,Deonte Banks,DB,NYG,@ARI,FA,4.0,,,1.0,,,,,,,,,,,,,6.0
Jeremy Chinn DB - CAR,Jeremy Chinn,DB,CAR,NO,FA,3.0,,,1.0,,,,,,,,,,1.0,,,6.0
Akayleb Evans DB - MIN,Akayleb Evans,DB,MIN,@PHI,FA,3.0,4.0,,,,,,,,,,,,1.0,,,6.0
Rudy Ford DB - GB,Rudy Ford,DB,GB,@ATL,W (Oct 4),5.0,2.0,,,,,,,,,,,,,,,6.0
Keanu Neal DB - PIT,Keanu Neal,DB,PIT,CLE,FA,4.0,2.0,,,,,,,,,,,,1.0,,,6.0
Cameron Sutton DB - DET,Cameron Sutton,DB,DET,SEA,W (Oct 4),6.0,,,,,,,,,,,,,,,,6.0
Emmanuel Forbes DB - WAS,Emmanuel Forbes,DB,WAS,@DEN,FA,3.0,,,,1.0,,,,,,,,,2.0,,3.0,5.6
Kyle Dugger DB - NE,Kyle Dugger,DB,NE,MIA,Magic Eulers,2.0,1.0,,1.0,,,,,,,,,,1.0,,,5.5
Mike Hilton DB - CIN,Mike Hilton,DB,CIN,BAL,FA,4.0,1.0,,,,,,,,,,,,1.0,,,5.5
Adoree' Jackson DB - NYG,Adoree' Jackson,DB,NYG,@ARI,FA,4.0,1.0,,,,,,,,,,,,1.0,,,5.5
Donte Jackson DB - CAR,Donte Jackson,DB,CAR,NO,FA,5.0,1.0,,,,,,,,,,,,,,,5.5
Josh Jobe DB - PHI,Josh Jobe,DB,PHI,MIN,FA,5.0,1.0,,,,,,,,,,,,,,,5.5
Kader Kohou DB - MIA,Kader Kohou,DB,MIA,@NE,FA,3.0,1.0,,1.0,,,,,,,,,,,,,5.5
Tre'von Moehrig DB - LV,Tre'von Moehrig,DB,LV,@BUF,FA,4.0,1.0,,,,,,,,,,,,1.0,,,5.5
Justin Reid DB - KC,Justin Reid,DB,KC,@JAX,FA,5.0,1.0,,,,,,,,,,,,,,,5.5
Tyrique Stevenson DB - CHI,Tyrique Stevenson,DB,CHI,@TB,FA,4.0,3.0,,,,,,,,,,,,,,,5.5
Derek Stingley Jr. DB - HOU IR,Derek Stingley Jr.,DB,HOU,IND,FA,5.0,1.0,,,,,,,,,,,,,,,5.5
Tony Adams DB - NYJ O View News,Tony Adams,DB,NYJ,@DAL,FA,5.0,,,,,,,,,,,,,,,,5.0
Michael Davis DB - LAC,Michael Davis,DB,LAC,@TEN,FA,3.0,,,1.0,,,,,,,,,,,,,5.0
Dane Jackson DB - BUF,Dane Jackson,DB,BUF,LV,FA,2.0,,,,,1.0,,,,,,,,,,,5.0
Marshon Lattimore DB - NO,Marshon Lattimore,DB,NO,@CAR,FlyRamsFly,3.0,2.0,,,,,,,,,,,,1.0,,,5.0
Harrison Smith DB - MIN,Harrison Smith,DB,MIN,@PHI,Alta Villa Cardinals,4.0,2.0,,,,,,,,,,,,,,,5.0
Cam Taylor-Britt DB - CIN,Cam,Taylor,Britt,BAL,FA,5.0,,,,,,,,,,,,,,,,5.0
A.J. Terrell DB - ATL,A.J. Terrell,DB,ATL,GB,FA,3.0,,,,,,,,,,,,,2.0,,,5.0
Levi Wallace DB - PIT,Levi Wallace,DB,PIT,CLE,FA,5.0,,,,,,,,,,,,,,,,5.0
Marco Wilson DB - ARI,Marco Wilson,DB,ARI,NYG,FA,5.0,,,,,,,,,,,,,,,,5.0
Alohi Gilman DB - LAC Q View News,Alohi Gilman,DB,LAC,@TEN,Washington Fantasy Team,3.0,3.0,,,,,,,,,,,,,,,4.5
Stephon Gilmore DB - DAL,Stephon Gilmore,DB,DAL,NYJ,FA,4.0,1.0,,,,,,,,,,,,,,,4.5
Avonte Maddox DB - PHI IR,Avonte Maddox,DB,PHI,MIN,FA,1.0,1.0,,,,1.0,,,,,,,,,,,4.5
Trent McDuffie DB - KC,Trent McDuffie,DB,KC,@JAX,FA,,3.0,,,,,,,,,,,,1.0,1.0,,4.5
Elijah Molden DB - TEN O View News,Elijah Molden,DB,TEN,LAC,FA,4.0,1.0,,,,,,,,,,,,,,,4.5
Jabrill Peppers DB - NE,Jabrill Peppers,DB,NE,MIA,FA,3.0,3.0,,,,,,,,,,,,,,,4.5
Antoine Winfield Jr. DB - TB,Antoine Winfield Jr.,DB,TB,CHI,Koblenz 87ers,2.0,1.0,,,,,,,,,,,,2.0,,,4.5
Devon Witherspoon DB - SEA,Devon Witherspoon,DB,SEA,@DET,FA,2.0,3.0,,,,,,,,,,,,1.0,,,4.5
Chidobe Awuzie DB - CIN,Chidobe Awuzie,DB,CIN,BAL,FA,3.0,,,,,,,,,,,,,1.0,,,4.0
Darrell Baker Jr. DB - IND,Darrell Baker Jr.,DB,IND,@HOU,FA,3.0,,,,,,,,,,,,,1.0,,,4.0
Jaquan Brisker DB - CHI,Jaquan Brisker,DB,CHI,@TB,Magic Eulers,1.0,4.0,,,,,,,,,,,,1.0,,,4.0
Andre Chachere DB - ARI,Andre Chachere,DB,ARI,NYG,FA,2.0,,,,,,,,,,,,,2.0,,,4.0
Quandre Diggs DB - SEA Q,Quandre Diggs,DB,SEA,@DET,Koblenz 87ers,3.0,2.0,,,,,,,,,,,,,,,4.0
Cobie Durant DB - LA,Cobie Durant,DB,LA,SF,FA,2.0,2.0,,,,,,,,,,,,1.0,,,4.0
Kendall Fuller DB - WAS,Kendall Fuller,DB,WAS,@DEN,FA,2.0,2.0,,,,,,,,,,,,1.0,,,4.0
Elijah Hicks DB - CHI,Elijah Hicks,DB,CHI,@TB,FA,2.0,4.0,,,,,,,,,,,,,,,4.0
Marcus Jones DB - NE IR,Marcus Jones,DB,NE,MIA,FA,4.0,,,,,,,,,,,,,,,,4.0
Tyrann Mathieu DB - NO,Tyrann Mathieu,DB,NO,@CAR,FA,3.0,2.0,,,,,,,,,,,,,,,4.0
Taylor Rapp DB - BUF View News,Taylor Rapp,DB,BUF,LV,FA,1.0,,,,,,1.0,,,,,,,,,,4.0
D.J. Reed DB - NYJ,D.J. Reed,DB,NYJ,@DAL,FA,3.0,2.0,,,,,,,,,,,,,,,4.0
Kelee Ringo DB - PHI,Kelee Ringo,DB,PHI,MIN,FA,1.0,,,,,,1.0,,,,,,,,,,4.0
Benjamin St-Juste DB - WAS,Benjamin,St,Juste,@DEN,FA,3.0,2.0,,,,,,,,,,,,,,,4.0
Chandon Sullivan DB - PIT,Chandon Sullivan,DB,PIT,CLE,FA,2.0,2.0,,,,,,,,,,,,1.0,,,4.0
Rodney Thomas DB - IND,Rodney Thomas,DB,IND,@HOU,FA,4.0,,,,,,,,,,,,,,,,4.0
Russ Yeast DB - LA,Russ Yeast,DB,LA,SF,FA,2.0,4.0,,,,,,,,,,,,,,,4.0
Keisean Nixon DB - GB,Keisean Nixon,DB,GB,@ATL,W (Oct 4),,2.0,,,,,,,,,,,,,,,3.75
Adrian Amos DB - NYJ,Adrian Amos,DB,NYJ,@DAL,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Markquese Bell DB - DAL,Markquese Bell,DB,DAL,NYJ,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Brian Branch DB - DET Q View News,Brian Branch,DB,DET,SEA,FlyRamsFly,3.0,1.0,,,,,,,,,,,,,,,3.5
Mario Goodrich DB - PHI,Mario Goodrich,DB,PHI,MIN,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Richie Grant DB - ATL,Richie Grant,DB,ATL,GB,dirty birds,3.0,1.0,,,,,,,,,,,,,,,3.5
Talanoa Hufanga DB - SF,Talanoa Hufanga,DB,SF,@LA,St Quintin Heidschnucken,2.0,3.0,,,,,,,,,,,,,,,3.5
Micah Hyde DB - BUF,Micah Hyde,DB,BUF,LV,FA,2.0,3.0,,,,,,,,,,,,,,,3.5
Zyon McCollum DB - TB,Zyon McCollum,DB,TB,CHI,FA,2.0,1.0,,,,,,,,,,,,1.0,,,3.5
Juan Thornhill DB - CLE,Juan Thornhill,DB,CLE,@PIT,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Jessie Bates DB - ATL,Jessie Bates,DB,ATL,GB,Alta Villa Cardinals,3.0,,,,,,,,,,,,,,,,3.0
Michael Carter II DB - NYJ,Michael Carter II,DB,NYJ,@DAL,FA,3.0,,,,,,,,,,,,,,,,3.0
J.C. Jackson DB - LAC View News,J.C. Jackson,DB,LAC,@TEN,FA,3.0,,,,,,,,,,,,,,,,3.0
Taron Johnson DB - BUF,Taron Johnson,DB,BUF,LV,FA,2.0,2.0,,,,,,,,,,,,,,,3.0
Steven Nelson DB - HOU,Steven Nelson,DB,HOU,IND,FA,2.0,,,,,,,,,,,,,1.0,,,3.0
Greg Newsome II DB - CLE,Greg Newsome II,DB,CLE,@PIT,FA,3.0,,,,,,,,,,,,,,,,3.0
Patrick Peterson DB - PIT,Patrick Peterson,DB,PIT,CLE,FA,2.0,,,,,,,,,,,,,1.0,,,3.0
Brenden Schooler DB - NE,Brenden Schooler,DB,NE,MIA,FA,1.0,,,,,,,,,,,,1.0,,,,3.0
Brandon Stephens DB - BAL,Brandon Stephens,DB,BAL,@CIN,FA,2.0,2.0,,,,,,,,,,,,,,,3.0
Pat Surtain II DB - DEN,Pat Surtain II,DB,DEN,WAS,FA,3.0,,,,,,,,,,,,,,,,3.0
Ambry Thomas DB - SF View News,Ambry Thomas,DB,SF,@LA,FA,3.0,,,,,,,,,,,,,,,,3.0
Essang Bassey DB - DEN,Essang Bassey,DB,DEN,WAS,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Christian Benford DB - BUF,Christian Benford,DB,BUF,LV,FA,1.0,1.0,,,,,,,,,,,,1.0,,,2.5
Bryan Cook DB - KC,Bryan Cook,DB,KC,@JAX,FA,1.0,1.0,,,,,,,,,,,,1.0,,,2.5
Mike Edwards DB - KC,Mike Edwards,DB,KC,@JAX,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Darrick Forrest DB - WAS,Darrick Forrest,DB,WAS,@DEN,Boppard Raiders,2.0,1.0,,,,,,,,,,,,,,,2.5
Derion Kendrick DB - LA,Derion Kendrick,DB,LA,SF,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Byron Murphy DB - MIN View News,Byron Murphy,DB,MIN,@PHI,FA,1.0,1.0,,,,,,,,,,,,1.0,,,2.5
Marcus Peters DB - LV,Marcus Peters,DB,LV,@BUF,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Jordan Poyer DB - BUF O View News,Jordan Poyer,DB,BUF,LV,Bad Wildcats Hunschat,2.0,1.0,,,,,,,,,,,,,,,2.5
Tre'Davious White DB - BUF,Tre'Davious White,DB,BUF,LV,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Coby Bryant DB - SEA Q,Coby Bryant,DB,SEA,@DET,FA,2.0,,,,,,,,,,,,,,,,2.0
Dallis Flowers DB - IND,Dallis Flowers,DB,IND,@HOU,FA,1.0,,,,,,,,,,,,,1.0,,,2.0
Tashaun Gipson DB - SF,Tashaun Gipson,DB,SF,@LA,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Jaylon Jones DB - CHI,Jaylon Jones,DB,CHI,@TB,FA,2.0,,,,,,,,,,,,,,,,2.0
Quentin Lake DB - LA,Quentin Lake,DB,LA,SF,FA,2.0,,,,,,,,,,,,,,,,2.0
David Long DB - LV,David Long,DB,LV,@BUF,FA,2.0,,,,,,,,,,,,,,,,2.0
Jalen Mills DB - NE,Jalen Mills,DB,NE,MIA,FA,2.0,,,,,,,,,,,,,,,,2.0
Jonathan Owens DB - GB,Jonathan Owens,DB,GB,@ATL,W (Oct 4),2.0,,,,,,,,,,,,,,,,2.0
Shaun Wade DB - NE Q,Shaun Wade,DB,NE,MIA,FA,2.0,,,,,,,,,,,,,,,,2.0
Jaylen Watson DB - KC O View News,Jaylen Watson,DB,KC,@JAX,FA,2.0,,,,,,,,,,,,,,,,2.0
Tariq Woolen DB - SEA,Tariq Woolen,DB,SEA,@DET,Slay,2.0,,,,,,,,,,,,,,,,2.0
Mike Hughes DB - ATL,Mike Hughes,DB,ATL,GB,FA,,,,,,,,,,,,,,,,,1.95
Eric Murray DB - HOU,Eric Murray,DB,HOU,IND,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Adrian Phillips DB - NE,Adrian Phillips,DB,NE,MIA,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Ja'Sir Taylor DB - LAC,Ja'Sir Taylor,DB,LAC,@TEN,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Delarrin Turner-Yell DB - DEN,Delarrin,Turner,Yell,WAS,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Ahkello Witherspoon DB - LA,Ahkello Witherspoon,DB,LA,SF,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Ashtyn Davis DB - NYJ,Ashtyn Davis,DB,NYJ,@DAL,FA,,1.0,,,,,,,,,,,,,,,1.3
DaRon Bland DB - DAL,DaRon Bland,DB,DAL,NYJ,FA,1.0,,,,,,,,,,,,,,,,1.0
Mike Brown DB - TEN,Mike Brown,DB,TEN,LAC,FA,,,,,,,,,,,,,,1.0,,,1.0
Tony Brown DB - IND,Tony Brown,DB,IND,@HOU,FA,1.0,,,,,,,,,,,,,,,,1.0
Nick Cross DB - IND,Nick Cross,DB,IND,@HOU,FA,1.0,,,,,,,,,,,,,,,,1.0
Brandin Echols DB - NYJ,Brandin Echols,DB,NYJ,@DAL,FA,1.0,,,,,,,,,,,,,,,,1.0
Martin Emerson DB - CLE,Martin Emerson,DB,CLE,@PIT,FA,,,,,,,,,,,,,,1.0,,,1.0
Mike Ford DB - CLE,Mike Ford,DB,CLE,@PIT,FA,1.0,,,,,,,,,,,,,,,,1.0
Tre Hawkins III DB - NYG,Tre Hawkins III,DB,NYG,@ARI,FA,1.0,,,,,,,,,,,,,,,,1.0
Ka'dar Hollman DB - HOU,Ka'dar Hollman,DB,HOU,IND,FA,1.0,,,,,,,,,,,,,,,,1.0
John Johnson DB - LA Q,John Johnson,DB,LA,SF,FA,1.0,,,,,,,,,,,,,,,,1.0
Lonnie Johnson DB - NO,Lonnie Johnson,DB,NO,@CAR,FA,1.0,,,,,,,,,,,,,,,,1.0
Quindell Johnson DB - CHI,Quindell Johnson,DB,CHI,@TB,FA,1.0,,,,,,,,,,,,,,,,1.0
Joey Porter Jr. DB - PIT,Joey Porter Jr.,DB,PIT,CLE,FA,,,,,,,,,,,,,,1.0,,,1.0
Daniel Thomas DB - JAX,Daniel Thomas,DB,JAX,KC,FA,1.0,,,,,,,,,,,,,,,,1.0
Juanyeh Thomas DB - DAL,Juanyeh Thomas,DB,DAL,NYJ,FA,1.0,,,,,,,,,,,,,,,,1.0
Tre Tomlinson DB - LA,Tre Tomlinson,DB,LA,SF,FA,1.0,,,,,,,,,,,,,,,,1.0
Tracy Walker III DB - DET,Tracy Walker III,DB,DET,SEA,W (Oct 4),1.0,,,,,,,,,,,,,,,,1.0
Joshua Williams DB - KC,Joshua Williams,DB,KC,@JAX,FA,1.0,,,,,,,,,,,,,,,,1.0
Andrew Wingard DB - JAX,Andrew Wingard,DB,JAX,KC,FA,1.0,,,,,,,,,,,,,,,,1.0
Rock Ya-Sin DB - BAL,Rock,Ya,Sin,@CIN,FA,,,,,,,,,,,,,,1.0,,,1.0
Tycen Anderson DB - CIN,Tycen Anderson,DB,CIN,BAL,FA,,1.0,,,,,,,,,,,,,,,0.5
Grayland Arnold DB - HOU,Grayland Arnold,DB,HOU,IND,FA,,1.0,,,,,,,,,,,,,,,0.5
Jordan Battle DB - CIN,Jordan Battle,DB,CIN,BAL,FA,,1.0,,,,,,,,,,,,,,,0.5
Percy Butler DB - WAS Q,Percy Butler,DB,WAS,@DEN,FA,,1.0,,,,,,,,,,,,,,,0.5
Innis Gaines DB - GB,Innis Gaines,DB,GB,@ATL,W (Oct 4),,1.0,,,,,,,,,,,,,,,0.5
Chase Lucas DB - DET Q,Chase Lucas,DB,DET,SEA,W (Oct 4),,1.0,,,,,,,,,,,,,,,0.5
George Odum DB - SF,George Odum,DB,SF,@LA,FA,,1.0,,,,,,,,,,,,,,,0.5
Micah Abernathy DB - ATL,Micah Abernathy,DB,ATL,GB,FA,,,,,,,,,,,,,,,,,0.0
Johnathan Abram DB - NO,Johnathan Abram,DB,NO,@CAR,FA,,,,,,,,,,,,,,,,,0.0
Jamal Adams DB - SEA,Jamal Adams,DB,SEA,@DET,St Quintin Heidschnucken,,,,,,,,,,,,,,,,,0.0
Dee Alford DB - ATL,Dee Alford,DB,ATL,GB,Wbn Beasts,,,,,,,,,,,,,,,,,0.0
Ugo Amadi DB - NO,Ugo Amadi,DB,NO,@CAR,FA,,,,,,,,,,,,,,,,,0.0
Troy Apke DB - WAS IR,Troy Apke,DB,WAS,@DEN,FA,,,,,,,,,,,,,,,,,0.0
Jalyn Armour-Davis DB - BAL,Jalyn,Armour,Davis,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Cornell Armstrong DB Q,Cornell Armstrong DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Budda Baker DB - ARI IR,Budda Baker,DB,ARI,NYG,FA,,,,,,,,,,,,,,,,,0.0
Corey Ballentine DB - GB,Corey Ballentine,DB,GB,@ATL,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Kalon Barnes DB,Kalon Barnes,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
