Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Darius Slay DB - PHI,Darius Slay,DB,PHI,WAS,GLADIATORS of NORSCHT,10.0,1.0,,,,,,,,,,,,,,,20.5
Reed Blankenship DB - PHI,Reed Blankenship,DB,PHI,WAS,Alta Villa Cardinals,4.0,4.0,,,,,,,,,,,,3.0,,,19.0
Brandon Stephens DB - BAL,Brandon Stephens,DB,BAL,@CLE,Magic Eulers,2.0,,,,1.0,,,,,,,,,1.0,,52.0,16.4
Jeremy Chinn DB - CAR,Jeremy Chinn,DB,CAR,MIN,FA,6.0,,1.0,1.0,,,,,,,,,,,1.0,,16.0
Rudy Ford DB - GB Q View News,Rudy Ford,DB,GB,DET,FA,7.0,1.0,,,1.0,,,,,,,,,1.0,,21.0,15.7
Mike Edwards DB - KC,Mike Edwards,DB,KC,@NYJ,FA,4.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,15.0
Shaquill Griffin DB - HOU Q,Shaquill Griffin,DB,HOU,PIT,FA,2.0,,,,,,,,,,,,,3.0,,,15.0
Tre'von Moehrig DB - LV,Tre'von Moehrig,DB,LV,@LAC,FA,6.0,,,,1.0,,,,,,,,,2.0,,16.0,14.2
Steven Nelson DB - HOU,Steven Nelson,DB,HOU,PIT,FA,3.0,1.0,,,1.0,,,,,,,,,1.0,,33.0,14.1
Geno Stone DB - BAL,Geno Stone,DB,BAL,@CLE,FA,2.0,1.0,,,1.0,,,,,,,,,1.0,,36.0,13.7
Jessie Bates DB - ATL,Jessie Bates,DB,ATL,@JAX,Alta Villa Cardinals,5.0,3.0,,1.0,,1.0,,,,,,,,,1.0,,13.5
Micah Hyde DB - BUF,Micah Hyde,DB,BUF,MIA,FA,4.0,1.0,,,1.0,,,,,,,,,1.0,,23.0,13.1
Delarrin Turner-Yell DB - DEN,Delarrin,Turner,Yell,@CHI,FA,9.0,,,,,,,,,,,,,1.0,1.0,,12.0
Kenny Moore II DB - IND,Kenny Moore II,DB,IND,LA,FA,5.0,3.0,,,1.0,,,,,,,,,2.0,,,11.5
Quandre Diggs DB - SEA,Quandre Diggs,DB,SEA,@NYG,FA,3.0,,,,1.0,,,,,,,,,1.0,,21.0,11.2
Andre Cisco DB - JAX,Andre Cisco,DB,JAX,ATL,FA,4.0,,,1.0,1.0,,,,,,,,,1.0,,18.0,10.6
Isaac Yiadom DB - NO,Isaac Yiadom,DB,NO,TB,FA,5.0,1.0,,,1.0,,,,,,,,,2.0,,,10.5
Emmanuel Forbes DB - WAS,Emmanuel Forbes,DB,WAS,@PHI,W (Oct 11),7.0,2.0,,,,,,,,,,,,2.0,,,10.0
Julian Love DB - SEA,Julian Love,DB,SEA,@NYG,Wbn Beasts,6.0,4.0,,1.0,,,,,,,,,,,,,10.0
Daxton Hill DB - CIN,Daxton Hill,DB,CIN,@TEN,Magic Eulers,3.0,5.0,,,1.0,,,,,,,,,1.0,,,9.5
Kevin Byard DB - TEN,Kevin Byard,DB,TEN,CIN,FlyRamsFly,6.0,,,,,,1.0,,,,,,,,,,9.0
Minkah Fitzpatrick DB - PIT,Minkah Fitzpatrick,DB,PIT,@HOU,Washington Fantasy Team,7.0,4.0,,,,,,,,,,,,,,,9.0
Kyle Hamilton DB - BAL,Kyle Hamilton,DB,BAL,@CLE,Koblenz 87ers,5.0,,,,1.0,,,,,,,,,1.0,,,9.0
Keisean Nixon DB - GB,Keisean Nixon,DB,GB,DET,FA,1.0,1.0,,,,,,,,,,,,,,,9.0
Tracy Walker III DB - DET,Tracy Walker III,DB,DET,@GB,Magic Eulers,3.0,2.0,,1.0,,1.0,,,,,,,,,,,9.0
Julius Brents DB - IND,Julius Brents,DB,IND,LA,FA,8.0,1.0,,,,,,,,,,,,,,,8.5
Jabrill Peppers DB - NE,Jabrill Peppers,DB,NE,@DAL,FA,5.0,3.0,,1.0,,,,,,,,,,,,,8.5
Julian Blackmon DB - IND,Julian Blackmon,DB,IND,LA,Washington Fantasy Team,7.0,2.0,,,,,,,,,,,,,,,8.0
Michael Davis DB - LAC,Michael Davis,DB,LAC,LV,FA,8.0,,,,,,,,,,,,,,,,8.0
Cam Taylor-Britt DB - CIN Q,Cam,Taylor,Britt,@TEN,FA,4.0,2.0,,,,1.0,,,,,,,,,,,8.0
Dee Delaney DB - TB,Dee Delaney,DB,TB,@NO,FA,3.0,,,,1.0,,,,,,,,,1.0,,4.0,7.8
Grayland Arnold DB - HOU,Grayland Arnold,DB,HOU,PIT,FA,5.0,1.0,,1.0,,,,,,,,,,,,,7.5
Tyson Campbell DB - JAX,Tyson Campbell,DB,JAX,ATL,Slay,5.0,1.0,,,,,,,,,,,,2.0,,,7.5
Dallis Flowers DB - IND IR,Dallis Flowers,DB,IND,LA,FA,3.0,1.0,,1.0,,,,,,,,,,2.0,,,7.5
Amani Hooker DB - TEN,Amani Hooker,DB,TEN,CIN,Slay,4.0,1.0,,1.0,,,,,,,,,,1.0,,,7.5
Taron Johnson DB - BUF,Taron Johnson,DB,BUF,MIA,FA,3.0,1.0,,,,1.0,,,,,,,,1.0,,,7.5
Josh Metellus DB - MIN,Josh Metellus,DB,MIN,@CAR,Koblenz 87ers,2.0,5.0,,1.0,,,,,,,,,,1.0,,,7.5
Terell Smith DB - CHI,Terell Smith,DB,CHI,DEN,W (Oct 11),4.0,1.0,,1.0,,,,,,,,,,1.0,,,7.5
Brian Branch DB - DET O,Brian Branch,DB,DET,@GB,FlyRamsFly,5.0,2.0,,,,,,,,,,,,1.0,,,7.0
Kei'Trel Clark DB - ARI,Kei'Trel Clark,DB,ARI,@SF,FA,5.0,,,1.0,,,,,,,,,,,,,7.0
Arthur Maulet DB - BAL,Arthur Maulet,DB,BAL,@CLE,FA,3.0,2.0,,1.0,,,,,,,,,,1.0,,,7.0
Roger McCreary DB - TEN,Roger McCreary,DB,TEN,CIN,FA,4.0,2.0,,1.0,,,,,,,,,,,,,7.0
Ja'Sir Taylor DB - LAC,Ja'Sir Taylor,DB,LAC,LV,FA,5.0,,,,,,,,,,,,,,1.0,,7.0
Greg Newsome II DB - CLE,Greg Newsome II,DB,CLE,BAL,FA,3.0,1.0,,1.0,,,,,,,,,,1.0,,,6.5
D.J. Reed DB - NYJ O,D.J. Reed,DB,NYJ,KC,FA,5.0,3.0,,,,,,,,,,,,,,,6.5
Tariq Woolen DB - SEA,Tariq Woolen,DB,SEA,@NYG,Slay,4.0,3.0,,,,,,,,,,,,1.0,,,6.5
Rasul Douglas DB - GB,Rasul Douglas,DB,GB,DET,dirty birds,4.0,,,1.0,,,,,,,,,,,,,6.0
Justin Reid DB - KC,Justin Reid,DB,KC,@NYJ,FA,2.0,,,,,,,,,,,,,,2.0,,6.0
Shaun Wade DB - NE Q,Shaun Wade,DB,NE,@DAL,FA,6.0,,,,,,,,,,,,,,,,6.0
K'Von Wallace DB - ARI,K'Von Wallace,DB,ARI,@SF,Boppard Raiders,4.0,4.0,,,,,,,,,,,,,,,6.0
Levi Wallace DB - PIT,Levi Wallace,DB,PIT,@HOU,FA,4.0,,,,,,,,,,,,,2.0,,,6.0
Jimmie Ward DB - HOU,Jimmie Ward,DB,HOU,PIT,FA,2.0,2.0,,,,1.0,,,,,,,,,,,6.0
Tre'Davious White DB - BUF IR View News,Tre'Davious White,DB,BUF,MIA,FA,3.0,,,,,,,,,,,,,1.0,1.0,,6.0
Ashtyn Davis DB - NYJ,Ashtyn Davis,DB,NYJ,KC,FA,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,5.7
Dee Alford DB - ATL,Dee Alford,DB,ATL,@JAX,Wbn Beasts,3.0,1.0,,1.0,,,,,,,,,,,,,5.5
Vonn Bell DB - CAR,Vonn Bell,DB,CAR,MIN,St Quintin Heidschnucken,4.0,3.0,,,,,,,,,,,,,,,5.5
Jaquan Brisker DB - CHI,Jaquan Brisker,DB,CHI,DEN,W (Oct 11),3.0,1.0,,,,,,,,,,,,,1.0,,5.5
Damarri Mathis DB - DEN,Damarri Mathis,DB,DEN,@CHI,FA,5.0,1.0,,,,,,,,,,,,,,,5.5
Trent McDuffie DB - KC,Trent McDuffie,DB,KC,@NYJ,Wbn Beasts,5.0,1.0,,,,,,,,,,,,,,,5.5
Taylor Rapp DB - BUF,Taylor Rapp,DB,BUF,MIA,FA,5.0,1.0,,,,,,,,,,,,,,,5.5
Juan Thornhill DB - CLE,Juan Thornhill,DB,CLE,BAL,FA,4.0,3.0,,,,,,,,,,,,,,,5.5
Russ Yeast DB - LA,Russ Yeast,DB,LA,@IND,FA,4.0,1.0,,,,,,,,,,,,1.0,,,5.5
Carlton Davis DB - TB,Carlton Davis,DB,TB,@NO,FA,4.0,,,,,,,,,,,,,1.0,,,5.0
Jordan Fuller DB - LA,Jordan Fuller,DB,LA,@IND,Washington Fantasy Team,1.0,2.0,,,,1.0,,,,,,,,,,,5.0
C.J. Henderson DB - CAR,C.J. Henderson,DB,CAR,MIN,FA,5.0,,,,,,,,,,,,,,,,5.0
Jevon Holland DB - MIA,Jevon Holland,DB,MIA,@BUF,GLADIATORS of NORSCHT,4.0,2.0,,,,,,,,,,,,,,,5.0
Christian Izien DB - TB,Christian Izien,DB,TB,@NO,FA,4.0,2.0,,,,,,,,,,,,,,,5.0
Derion Kendrick DB - LA,Derion Kendrick,DB,LA,@IND,FA,3.0,,,1.0,,,,,,,,,,,,,5.0
Marshon Lattimore DB - NO,Marshon Lattimore,DB,NO,TB,FlyRamsFly,5.0,,,,,,,,,,,,,,,,5.0
Zyon McCollum DB - TB,Zyon McCollum,DB,TB,@NO,FA,4.0,,,,,,,,,,,,,1.0,,,5.0
Keanu Neal DB - PIT,Keanu Neal,DB,PIT,@HOU,FA,2.0,2.0,,1.0,,,,,,,,,,,,,5.0
Patrick Peterson DB - PIT,Patrick Peterson,DB,PIT,@HOU,FA,3.0,2.0,,,,,,,,,,,,1.0,,,5.0
Jalen Pitre DB - HOU,Jalen Pitre,DB,HOU,PIT,Alta Villa Cardinals,2.0,,,,,1.0,,,,,,,,,,,5.0
Kendall Sheffield DB - SF,Kendall Sheffield,DB,SF,ARI,FA,3.0,,,1.0,,,,,,,,,,,,,5.0
L'Jarius Sneed DB - KC,L'Jarius Sneed,DB,KC,@NYJ,FlyRamsFly,2.0,2.0,,,,,,,,,,,,,1.0,,5.0
Pat Surtain II DB - DEN,Pat Surtain II,DB,DEN,@CHI,FA,3.0,,,,,,,,,,,,,2.0,,,5.0
Ahkello Witherspoon DB - LA,Ahkello Witherspoon,DB,LA,@IND,FA,1.0,,,,,,1.0,,,,,,,1.0,,,5.0
Deonte Banks DB - NYG,Deonte Banks,DB,NYG,SEA,FA,4.0,1.0,,,,,,,,,,,,,,,4.5
Martin Emerson DB - CLE,Martin Emerson,DB,CLE,BAL,FA,3.0,1.0,,,,,,,,,,,,1.0,,,4.5
Will Harris DB - DET,Will Harris,DB,DET,@GB,FA,2.0,1.0,,1.0,,,,,,,,,,,,,4.5
Tre Herndon DB - JAX,Tre Herndon,DB,JAX,ATL,FA,3.0,1.0,,,,,,,,,,,,1.0,,,4.5
Talanoa Hufanga DB - SF,Talanoa Hufanga,DB,SF,ARI,St Quintin Heidschnucken,4.0,1.0,,,,,,,,,,,,,,,4.5
Deommodore Lenoir DB - SF,Deommodore Lenoir,DB,SF,ARI,Bad Wildcats Hunschat,4.0,1.0,,,,,,,,,,,,,,,4.5
Jourdan Lewis DB - DAL,Jourdan Lewis,DB,DAL,NE,FA,4.0,1.0,,,,,,,,,,,,,,,4.5
Ja'Quan McMillian DB - DEN,Ja'Quan McMillian,DB,DEN,@CHI,FA,3.0,3.0,,,,,,,,,,,,,,,4.5
Marcus Peters DB - LV,Marcus Peters,DB,LV,@LAC,FA,3.0,1.0,,,,,,,,,,,,1.0,,,4.5
Donovan Wilson DB - DAL,Donovan Wilson,DB,DAL,NE,FA,3.0,3.0,,,,,,,,,,,,,,,4.5
Chidobe Awuzie DB - CIN Q,Chidobe Awuzie,DB,CIN,@TEN,FA,4.0,,,,,,,,,,,,,,,,4.0
James Bradberry DB - PHI,James Bradberry,DB,PHI,WAS,FA,3.0,2.0,,,,,,,,,,,,,,,4.0
Grant Delpit DB - CLE,Grant Delpit,DB,CLE,BAL,Wbn Beasts,3.0,2.0,,,,,,,,,,,,,,,4.0
Mike Hughes DB - ATL,Mike Hughes,DB,ATL,@JAX,FA,3.0,2.0,,,,,,,,,,,,,,,4.0
Dane Jackson DB - BUF,Dane Jackson,DB,BUF,MIA,FA,4.0,,,,,,,,,,,,,,,,4.0
Jayron Kearse DB - DAL,Jayron Kearse,DB,DAL,NE,Koblenz 87ers,2.0,,,,,,,,,,,,,2.0,,,4.0
David Long DB - LV Q,David Long,DB,LV,@LAC,FA,3.0,,,,,,,,,,,,,1.0,,,4.0
Tyrann Mathieu DB - NO,Tyrann Mathieu,DB,NO,TB,FA,3.0,2.0,,,,,,,,,,,,,,,4.0
Sean Murphy-Bunting DB - TEN,Sean,Murphy,Bunting,CIN,GLADIATORS of NORSCHT,3.0,2.0,,,,,,,,,,,,,,,4.0
Isaiah Oliver DB - SF,Isaiah Oliver,DB,SF,ARI,FA,4.0,,,,,,,,,,,,,,,,4.0
Amik Robertson DB - LV,Amik Robertson,DB,LV,@LAC,FA,2.0,,,1.0,,,,,,,,,,,,,4.0
Darnell Savage DB - GB,Darnell Savage,DB,GB,DET,FA,3.0,2.0,,,,,,,,,,,,,,,4.0
Joshua Williams DB - KC,Joshua Williams,DB,KC,@NYJ,FA,2.0,,,1.0,,,,,,,,,,,,,4.0
Cobie Durant DB - LA,Cobie Durant,DB,LA,@IND,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Marcus Epps DB - LV,Marcus Epps,DB,LV,@LAC,Bad Wildcats Hunschat,3.0,1.0,,,,,,,,,,,,,,,3.5
Xavien Howard DB - MIA,Xavien Howard,DB,MIA,@BUF,FA,2.0,1.0,,,,,,,,,,,,1.0,,,3.5
Adoree' Jackson DB - NYG,Adoree' Jackson,DB,NYG,SEA,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Jalen Mills DB - NE,Jalen Mills,DB,NE,@DAL,FA,2.0,3.0,,,,,,,,,,,,,,,3.5
Cameron Sutton DB - DET,Cameron Sutton,DB,DET,@GB,FA,1.0,1.0,,1.0,,,,,,,,,,,,,3.5
Alontae Taylor DB - NO,Alontae Taylor,DB,NO,TB,Washington Fantasy Team,3.0,1.0,,,,,,,,,,,,,,,3.5
Rodney Thomas DB - IND,Rodney Thomas,DB,IND,LA,FA,2.0,1.0,,,,,,,,,,,,1.0,,,3.5
Marco Wilson DB - ARI,Marco Wilson,DB,ARI,@SF,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Desmond King DB - PIT,Desmond King,DB,PIT,@HOU,FA,,,,,,,,,,,,,,,,,3.45
Johnathan Abram DB - NO,Johnathan Abram,DB,NO,TB,FA,1.0,4.0,,,,,,,,,,,,,,,3.0
Adrian Amos DB - NYJ,Adrian Amos,DB,NYJ,KC,FA,3.0,,,,,,,,,,,,,,,,3.0
Michael Carter II DB - NYJ,Michael Carter II,DB,NYJ,KC,FA,2.0,2.0,,,,,,,,,,,,,,,3.0
Kendall Fuller DB - WAS,Kendall Fuller,DB,WAS,@PHI,W (Oct 11),3.0,,,,,,,,,,,,,,,,3.0
Kristian Fulton DB - TEN,Kristian Fulton,DB,TEN,CIN,FA,2.0,,,,,,,,,,,,,1.0,,,3.0
Tashaun Gipson DB - SF,Tashaun Gipson,DB,SF,ARI,FA,1.0,4.0,,,,,,,,,,,,,,,3.0
Elijah Hicks DB - CHI,Elijah Hicks,DB,CHI,DEN,W (Oct 11),3.0,,,,,,,,,,,,,,,,3.0
Mike Jackson DB - SEA,Mike Jackson,DB,SEA,@NYG,FA,3.0,,,,,,,,,,,,,,,,3.0
Josh Jobe DB - PHI,Josh Jobe,DB,PHI,WAS,FA,2.0,,,,,,,,,,,,,1.0,,,3.0
Damontae Kazee DB - PIT,Damontae Kazee,DB,PIT,@HOU,FA,3.0,,,,,,,,,,,,,,,,3.0
Nick McCloud DB - NYG,Nick McCloud,DB,NYG,SEA,FA,,,,,,,1.0,,,,,,,,,,3.0
Tyrique Stevenson DB - CHI,Tyrique Stevenson,DB,CHI,DEN,W (Oct 11),3.0,,,,,,,,,,,,,,,,3.0
Greg Stroman DB - CHI,Greg Stroman,DB,CHI,DEN,W (Oct 11),1.0,,,1.0,,,,,,,,,,,,,3.0
A.J. Terrell DB - ATL,A.J. Terrell,DB,ATL,@JAX,FA,3.0,,,,,,,,,,,,,,,,3.0
Kiondre Thomas DB - GB,Kiondre Thomas,DB,GB,DET,FA,,,,,,,1.0,,,,,,,,,,3.0
Jalen Thompson DB - ARI,Jalen Thompson,DB,ARI,@SF,dirty birds,3.0,,,,,,,,,,,,,,,,3.0
Jordan Whitehead DB - NYJ,Jordan Whitehead,DB,NYJ,KC,St Quintin Heidschnucken,2.0,2.0,,,,,,,,,,,,,,,3.0
Terrell Edmunds DB - PHI,Terrell Edmunds,DB,PHI,WAS,FA,1.0,3.0,,,,,,,,,,,,,,,2.5
Sauce Gardner DB - NYJ,Sauce Gardner,DB,NYJ,KC,GLADIATORS of NORSCHT,2.0,1.0,,,,,,,,,,,,,,,2.5
Mike Hilton DB - CIN,Mike Hilton,DB,CIN,@TEN,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Xavier McKinney DB - NYG,Xavier McKinney,DB,NYG,SEA,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Ifeatu Melifonwu DB - DET,Ifeatu Melifonwu,DB,DET,@GB,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Jason Pinnock DB - NYG,Jason Pinnock,DB,NYG,SEA,W (Oct 11),2.0,1.0,,,,,,,,,,,,,,,2.5
Ambry Thomas DB - SF,Ambry Thomas,DB,SF,ARI,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Jamal Adams DB - SEA Q,Jamal Adams,DB,SEA,@NYG,St Quintin Heidschnucken,2.0,,,,,,,,,,,,,,,,2.0
Stephon Gilmore DB - DAL,Stephon Gilmore,DB,DAL,NE,FA,2.0,,,,,,,,,,,,,,,,2.0
Rayshawn Jenkins DB - JAX,Rayshawn Jenkins,DB,JAX,ATL,Slay,2.0,,,,,,,,,,,,,,,,2.0
Brandon Jones DB - MIA,Brandon Jones,DB,MIA,@BUF,FA,2.0,,,,,,,,,,,,,,,,2.0
Quentin Lake DB - LA,Quentin Lake,DB,LA,@IND,FA,1.0,,,,,,,,,,,,,1.0,,,2.0
Raheem Layne DB - LAC,Raheem Layne,DB,LAC,LV,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Chase Lucas DB - DET,Chase Lucas,DB,DET,@GB,FA,2.0,,,,,,,,,,,,,,,,2.0
Byron Murphy DB - MIN,Byron Murphy,DB,MIN,@CAR,FA,2.0,,,,,,,,,,,,,,,,2.0
Ryan Neal DB - TB Q,Ryan Neal,DB,TB,@NO,FA,2.0,,,,,,,,,,,,,,,,2.0
Siran Neal DB - BUF,Siran Neal,DB,BUF,MIA,FA,2.0,,,,,,,,,,,,,,,,2.0
Kevon Seymour DB - BAL,Kevon Seymour,DB,BAL,@CLE,FA,2.0,,,,,,,,,,,,,,,,2.0
Juanyeh Thomas DB - DAL,Juanyeh Thomas,DB,DAL,NE,FA,2.0,,,,,,,,,,,,,,,,2.0
Andrew Wingard DB - JAX,Andrew Wingard,DB,JAX,ATL,FA,2.0,,,,,,,,,,,,,,,,2.0
Markquese Bell DB - DAL,Markquese Bell,DB,DAL,NE,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Bryan Cook DB - KC,Bryan Cook,DB,KC,@NYJ,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Malik Hooker DB - DAL,Malik Hooker,DB,DAL,NE,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Jartavius Martin DB - WAS,Jartavius Martin,DB,WAS,@PHI,W (Oct 11),1.0,1.0,,,,,,,,,,,,,,,1.5
Jeff Okudah DB - ATL,Jeff Okudah,DB,ATL,@JAX,FA,,3.0,,,,,,,,,,,,,,,1.5
Charvarius Ward DB - SF,Charvarius Ward,DB,SF,ARI,Boppard Raiders,1.0,1.0,,,,,,,,,,,,,,,1.5
Tycen Anderson DB - CIN,Tycen Anderson,DB,CIN,@TEN,FA,,2.0,,,,,,,,,,,,,,,1.0
Christian Benford DB - BUF Q,Christian Benford,DB,BUF,MIA,FA,1.0,,,,,,,,,,,,,,,,1.0
Kris Boyd DB Q,Kris Boyd DB,Q,,Bye,FA,1.0,,,,,,,,,,,,,,,,1.0
Elijah Campbell DB - MIA,Elijah Campbell,DB,MIA,@BUF,FA,1.0,,,,,,,,,,,,,,,,1.0
Trevor Denbow DB - IND,Trevor Denbow,DB,IND,LA,FA,1.0,,,,,,,,,,,,,,,,1.0
Akayleb Evans DB - MIN,Akayleb Evans,DB,MIN,@CAR,Wbn Beasts,1.0,,,,,,,,,,,,,,,,1.0
Cordale Flott DB - NYG,Cordale Flott,DB,NYG,SEA,FA,1.0,,,,,,,,,,,,,,,,1.0
Christian Gonzalez DB - NE IR View News,Christian Gonzalez,DB,NE,@DAL,Bad Wildcats Hunschat,1.0,,,,,,,,,,,,,,,,1.0
Jaylinn Hawkins DB - ATL,Jaylinn Hawkins,DB,ATL,@JAX,FA,1.0,,,,,,,,,,,,,,,,1.0
Donte Jackson DB - CAR Q,Donte Jackson,DB,CAR,MIN,FA,1.0,,,,,,,,,,,,,,,,1.0
Kelvin Joseph DB - MIA,Kelvin Joseph,DB,MIA,@BUF,FA,1.0,,,,,,,,,,,,,,,,1.0
Miles Killebrew DB - PIT,Miles Killebrew,DB,PIT,@HOU,FA,1.0,,,,,,,,,,,,,,,,1.0
George Odum DB - SF,George Odum,DB,SF,ARI,FA,1.0,,,,,,,,,,,,,,,,1.0
Brenden Schooler DB - NE,Brenden Schooler,DB,NE,@DAL,FA,1.0,,,,,,,,,,,,,,,,1.0
Chandon Sullivan DB - PIT,Chandon Sullivan,DB,PIT,@HOU,FA,,2.0,,,,,,,,,,,,,,,1.0
DJ Turner II DB - CIN Q,DJ Turner II,DB,CIN,@TEN,FA,1.0,,,,,,,,,,,,,,,,1.0
Daryl Worley DB - BAL IR View News,Daryl Worley,DB,BAL,@CLE,FA,,,,,,,,,,,,,,1.0,,,1.0
Rock Ya-Sin DB - BAL,Rock,Ya,Sin,@CLE,FA,1.0,,,,,,,,,,,,,,,,1.0
Dane Belton DB - NYG,Dane Belton,DB,NYG,SEA,FA,,1.0,,,,,,,,,,,,,,,0.5
Shyheim Carter DB - TEN,Shyheim Carter,DB,TEN,CIN,FA,,1.0,,,,,,,,,,,,,,,0.5
Brandin Echols DB - NYJ O,Brandin Echols,DB,NYJ,KC,FA,,1.0,,,,,,,,,,,,,,,0.5
Mike Ford DB - CLE,Mike Ford,DB,CLE,BAL,FA,,1.0,,,,,,,,,,,,,,,0.5
J.T. Gray DB - NO,J.T. Gray,DB,NO,TB,FA,,1.0,,,,,,,,,,,,,,,0.5
Eric Murray DB - HOU,Eric Murray,DB,HOU,PIT,FA,,1.0,,,,,,,,,,,,,,,0.5
Joey Porter Jr. DB - PIT,Joey Porter Jr.,DB,PIT,@HOU,FA,,1.0,,,,,,,,,,,,,,,0.5
Elijah Riley DB - PIT,Elijah Riley,DB,PIT,@HOU,FA,,1.0,,,,,,,,,,,,,,,0.5
Jay Ward DB - MIN,Jay Ward,DB,MIN,@CAR,FA,,1.0,,,,,,,,,,,,,,,0.5
Micah Abernathy DB - ATL,Micah Abernathy,DB,ATL,@JAX,FA,,,,,,,,,,,,,,,,,0.0
Tony Adams DB - NYJ,Tony Adams,DB,NYJ,KC,FA,,,,,,,,,,,,,,,,,0.0
Paulson Adebo DB - NO Q,Paulson Adebo,DB,NO,TB,FA,,,,,,,,,,,,,,,,,0.0
Jaire Alexander DB - GB Q View News,Jaire Alexander,DB,GB,DET,GLADIATORS of NORSCHT,,,,,,,,,,,,,,,,,0.0
Ugo Amadi DB - NO,Ugo Amadi,DB,NO,TB,FA,,,,,,,,,,,,,,,,,0.0
Zayne Anderson DB - GB O View News,Zayne Anderson,DB,GB,DET,FA,,,,,,,,,,,,,,,,,0.0
Troy Apke DB - WAS IR,Troy Apke,DB,WAS,@PHI,W (Oct 11),,,,,,,,,,,,,,,,,0.0
Jalyn Armour-Davis DB - BAL,Jalyn,Armour,Davis,@CLE,FA,,,,,,,,,,,,,,,,,0.0
Tre Avery DB - TEN,Tre Avery,DB,TEN,CIN,FA,,,,,,,,,,,,,,,,,0.0
Budda Baker DB - ARI IR,Budda Baker,DB,ARI,@SF,FA,,,,,,,,,,,,,,,,,0.0
Darrell Baker Jr. DB - IND,Darrell Baker Jr.,DB,IND,LA,FA,,,,,,,,,,,,,,,,,0.0
Corey Ballentine DB - GB,Corey Ballentine,DB,GB,DET,FA,,,,,,,,,,,,,,,,,0.0
Kalon Barnes DB - NYJ,Kalon Barnes,DB,NYJ,KC,FA,,,,,,,,,,,,,,,,,0.0
Essang Bassey DB - LAC,Essang Bassey,DB,LAC,LV,FA,,,,,,,,,,,,,,,,,0.0
Jordan Battle DB - CIN,Jordan Battle,DB,CIN,@TEN,FA,,,,,,,,,,,,,,,,,0.0
