Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Denzel Ward DB - CLE,Denzel Ward,DB,CLE,TEN,Bad Wildcats Hunschat,3.0,1.0,,1.0,,,,,,,,,,2.0,,,7.5
Keisean Nixon DB - GB,Keisean Nixon,DB,GB,NO,W (Oct 4),3.0,,,,,,,,,,,,,1.0,,,7.4
Tre'Davious White DB - BUF,Tre'Davious White,DB,BUF,@WAS,FA,3.0,,,,1.0,,,,,,,,,1.0,,2.0,7.4
Justin Bethel DB - MIA,Justin Bethel,DB,MIA,DEN,FA,3.0,,,2.0,,,,,,,,,,,,,7.0
Kamren Curl DB - WAS,Kamren Curl,DB,WAS,BUF,Koblenz 87ers,4.0,2.0,,1.0,,,,,,,,,,,,,7.0
Cobie Durant DB - LA,Cobie Durant,DB,LA,@CIN,FA,6.0,,,,,,,,,,,,,1.0,,,7.0
Mike Jackson DB - SEA,Mike Jackson,DB,SEA,CAR,Boppard Raiders,6.0,,,,,,,,,,,,,1.0,,,7.0
Jerry Jacobs DB - DET View News,Jerry Jacobs,DB,DET,ATL,W (Oct 4),7.0,,,,,,,,,,,,,,,,7.0
Kader Kohou DB - MIA,Kader Kohou,DB,MIA,DEN,FA,1.0,2.0,,,,,1.0,,,,,,,2.0,,,7.0
Trent McDuffie DB - KC,Trent McDuffie,DB,KC,CHI,FA,3.0,2.0,,,,1.0,,,,,,,,,,,7.0
Eric Murray DB - HOU,Eric Murray,DB,HOU,@JAX,FA,3.0,2.0,,,,1.0,,,,,,,,,,,7.0
Benjamin St-Juste DB - WAS,Benjamin,St,Juste,BUF,FA,5.0,2.0,,,,,,,,,,,,1.0,,,7.0
Talanoa Hufanga DB - SF,Talanoa Hufanga,DB,SF,NYG,St Quintin Heidschnucken,1.0,,,,1.0,,,,,,,,,1.0,,8.0,6.6
Dee Delaney DB - TB,Dee Delaney,DB,TB,PHI,FA,2.0,1.0,,,1.0,,,,,,,,,1.0,,,6.5
Nate Hobbs DB - LV Q View News,Nate Hobbs,DB,LV,PIT,Boppard Raiders,3.0,3.0,,,,,,,,,,,,2.0,,,6.5
Derion Kendrick DB - LA,Derion Kendrick,DB,LA,@CIN,FA,3.0,3.0,,,,,,,,,,,,2.0,,,6.5
Marshon Lattimore DB - NO,Marshon Lattimore,DB,NO,@GB,FlyRamsFly,4.0,3.0,,,,,,,,,,,,1.0,,,6.5
Julian Love DB - SEA Q,Julian Love,DB,SEA,CAR,Wbn Beasts,4.0,1.0,,,,,,,,,,,,2.0,,,6.5
Xavier McKinney DB - NYG,Xavier McKinney,DB,NYG,@SF,FA,6.0,1.0,,,,,,,,,,,,,,,6.5
Darnell Savage DB - GB,Darnell Savage,DB,GB,NO,W (Oct 4),6.0,1.0,,,,,,,,,,,,,,,6.5
K'Von Wallace DB - ARI,K'Von Wallace,DB,ARI,DAL,Alta Villa Cardinals,4.0,3.0,,,,,,,,,,,,1.0,,,6.5
Jimmie Ward DB - HOU,Jimmie Ward,DB,HOU,@JAX,FA,5.0,3.0,,,,,,,,,,,,,,,6.5
DeShon Elliott DB - MIA Q View News,DeShon Elliott,DB,MIA,DEN,Wbn Beasts,3.0,2.0,,,,,,,,,,,,2.0,,,6.0
Martin Emerson DB - CLE,Martin Emerson,DB,CLE,TEN,FA,3.0,,,1.0,,,,,,,,,,1.0,,,6.0
Darrick Forrest DB - WAS,Darrick Forrest,DB,WAS,BUF,Boppard Raiders,5.0,2.0,,,,,,,,,,,,,,,6.0
Derwin James DB - LAC D View News,Derwin James,DB,LAC,@MIN,St Quintin Heidschnucken,5.0,2.0,,,,,,,,,,,,,,,6.0
Zyon McCollum DB - TB,Zyon McCollum,DB,TB,PHI,FA,4.0,2.0,,,,,,,,,,,,1.0,,,6.0
Ifeatu Melifonwu DB - DET,Ifeatu Melifonwu,DB,DET,ATL,W (Oct 4),3.0,,,1.0,,,,,,,,,,1.0,,,6.0
Josh Metellus DB - MIN View News,Josh Metellus,DB,MIN,LAC,FA,2.0,4.0,,,,,,,,,,,,,1.0,,6.0
Jason Pinnock DB - NYG,Jason Pinnock,DB,NYG,@SF,Alta Villa Cardinals,3.0,2.0,,,,,,,,,,,,,1.0,,6.0
Harrison Smith DB - MIN,Harrison Smith,DB,MIN,LAC,Alta Villa Cardinals,2.0,2.0,,,,1.0,,,,,,,,,,,6.0
Tracy Walker III DB - DET,Tracy Walker III,DB,DET,ATL,W (Oct 4),4.0,2.0,,,,,,,,,,,,1.0,,,6.0
Charvarius Ward DB - SF,Charvarius Ward,DB,SF,NYG,Boppard Raiders,4.0,,,,,,,,,,,,,2.0,,,6.0
Micah Hyde DB - BUF,Micah Hyde,DB,BUF,@WAS,FA,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,5.7
DaRon Bland DB - DAL,DaRon Bland,DB,DAL,@ARI,FA,5.0,1.0,,,,,,,,,,,,,,,5.5
Jaquan Brisker DB - CHI,Jaquan Brisker,DB,CHI,@KC,Magic Eulers,4.0,3.0,,,,,,,,,,,,,,,5.5
Andre Cisco DB - JAX,Andre Cisco,DB,JAX,HOU,FA,4.0,3.0,,,,,,,,,,,,,,,5.5
Jayron Kearse DB - DAL,Jayron Kearse,DB,DAL,@ARI,Koblenz 87ers,5.0,1.0,,,,,,,,,,,,,,,5.5
Cam Taylor-Britt DB - CIN,Cam,Taylor,Britt,LA,FA,5.0,1.0,,,,,,,,,,,,,,,5.5
A.J. Terrell DB - ATL,A.J. Terrell,DB,ATL,@DET,FA,3.0,1.0,,1.0,,,,,,,,,,,,,5.5
Donovan Wilson DB - DAL,Donovan Wilson,DB,DAL,@ARI,FA,3.0,1.0,,1.0,,,,,,,,,,,,,5.5
Daryl Worley DB - BAL,Daryl Worley,DB,BAL,IND,FA,4.0,3.0,,,,,,,,,,,,,,,5.5
Corey Ballentine DB - GB,Corey Ballentine,DB,GB,NO,W (Oct 4),4.0,,,,,,,,,,,,,1.0,,,5.0
Christian Benford DB - BUF,Christian Benford,DB,BUF,@WAS,FA,2.0,2.0,,1.0,,,,,,,,,,,,,5.0
Emmanuel Forbes DB - WAS,Emmanuel Forbes,DB,WAS,BUF,FA,3.0,,,1.0,,,,,,,,,,,,,5.0
Darnay Holmes DB - NYG,Darnay Holmes,DB,NYG,@SF,FA,2.0,,,1.0,,,,,,,,,,1.0,,,5.0
Xavien Howard DB - MIA,Xavien Howard,DB,MIA,DEN,FA,3.0,,,,,,,,,,,,,,1.0,,5.0
Donte Jackson DB - CAR,Donte Jackson,DB,CAR,@SEA,FA,3.0,,,1.0,,,,,,,,,,,,,5.0
Jaylon Johnson DB - CHI O View News,Jaylon Johnson,DB,CHI,@KC,FA,2.0,,,1.0,,,,,,,,,,1.0,,,5.0
Elijah Molden DB - TEN O View News,Elijah Molden,DB,TEN,@CLE,FA,2.0,2.0,,1.0,,,,,,,,,,,,,5.0
Steven Nelson DB - HOU,Steven Nelson,DB,HOU,@JAX,FA,4.0,,,,,,,,,,,,,1.0,,,5.0
Nick Scott DB - CIN,Nick Scott,DB,CIN,LA,FA,3.0,,,,,,,,,,,,,,1.0,,5.0
Ja'Sir Taylor DB - LAC,Ja'Sir Taylor,DB,LAC,@MIN,FA,2.0,,,,,,,,,,,,,1.0,1.0,,5.0
Dallis Flowers DB - IND,Dallis Flowers,DB,IND,@BAL,FA,4.0,1.0,,,,,,,,,,,,,,,4.5
Sam Franklin Jr. DB - CAR,Sam Franklin Jr.,DB,CAR,@SEA,FA,2.0,3.0,,,,,,,,,,,,1.0,,,4.5
Tashaun Gipson DB - SF,Tashaun Gipson,DB,SF,NYG,FA,4.0,1.0,,,,,,,,,,,,,,,4.5
Quindell Johnson DB - CHI,Quindell Johnson,DB,CHI,@KC,FA,,1.0,,,1.0,,,,,,,,,1.0,,,4.5
Deommodore Lenoir DB - SF,Deommodore Lenoir,DB,SF,NYG,Bad Wildcats Hunschat,4.0,1.0,,,,,,,,,,,,,,,4.5
Jourdan Lewis DB - DAL,Jourdan Lewis,DB,DAL,@ARI,FA,2.0,1.0,,1.0,,,,,,,,,,,,,4.5
Damarri Mathis DB - DEN,Damarri Mathis,DB,DEN,@MIA,FA,4.0,1.0,,,,,,,,,,,,,,,4.5
Pat Surtain II DB - DEN,Pat Surtain II,DB,DEN,@MIA,FA,4.0,1.0,,,,,,,,,,,,,,,4.5
Rodney Thomas DB - IND,Rodney Thomas,DB,IND,@BAL,FA,4.0,1.0,,,,,,,,,,,,,,,4.5
Marco Wilson DB - ARI,Marco Wilson,DB,ARI,DAL,FA,2.0,1.0,,,,,,,,,,,,2.0,,,4.5
Russ Yeast DB - LA,Russ Yeast,DB,LA,@CIN,FA,3.0,3.0,,,,,,,,,,,,,,,4.5
Grayland Arnold DB - HOU,Grayland Arnold,DB,HOU,@JAX,FA,3.0,2.0,,,,,,,,,,,,,,,4.0
James Bradberry DB - PHI,James Bradberry,DB,PHI,@TB,FA,1.0,,,,,,1.0,,,,,,,,,,4.0
Michael Carter II DB - NYJ,Michael Carter II,DB,NYJ,NE,FA,3.0,,,,,,,,,,,,,1.0,,,4.0
Tre Hawkins III DB - NYG,Tre Hawkins III,DB,NYG,@SF,FA,2.0,4.0,,,,,,,,,,,,,,,4.0
Malik Hooker DB - DAL,Malik Hooker,DB,DAL,@ARI,FA,3.0,2.0,,,,,,,,,,,,,,,4.0
Josh Jobe DB - PHI,Josh Jobe,DB,PHI,@TB,FA,4.0,,,,,,,,,,,,,,,,4.0
Tyrann Mathieu DB - NO,Tyrann Mathieu,DB,NO,@GB,FA,2.0,2.0,,,,,,,,,,,,1.0,,,4.0
Kenny Moore II DB - IND,Kenny Moore II,DB,IND,@BAL,FA,2.0,2.0,,,,,,,,,,,,1.0,,,4.0
Jordan Poyer DB - BUF O View News,Jordan Poyer,DB,BUF,@WAS,Bad Wildcats Hunschat,4.0,,,,,,,,,,,,,,,,4.0
D.J. Reed DB - NYJ,D.J. Reed,DB,NYJ,NE,FA,4.0,,,,,,,,,,,,,,,,4.0
Ahkello Witherspoon DB - LA,Ahkello Witherspoon,DB,LA,@CIN,FA,,,,,1.0,,,,,,,,,1.0,,,4.0
Dee Alford DB - ATL,Dee Alford,DB,ATL,@DET,Wbn Beasts,2.0,1.0,,,,,,,,,,,,1.0,,,3.5
Jeremy Chinn DB - CAR,Jeremy Chinn,DB,CAR,@SEA,FA,2.0,3.0,,,,,,,,,,,,,,,3.5
Bryan Cook DB - KC,Bryan Cook,DB,KC,CHI,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Jordan Fuller DB - LA,Jordan Fuller,DB,LA,@CIN,Washington Fantasy Team,3.0,1.0,,,,,,,,,,,,,,,3.5
Stephon Gilmore DB - DAL,Stephon Gilmore,DB,DAL,@ARI,FA,2.0,1.0,,,,,,,,,,,,1.0,,,3.5
Christian Gonzalez DB - NE,Christian Gonzalez,DB,NE,@NYJ,Bad Wildcats Hunschat,2.0,1.0,,,,,,,,,,,,1.0,,,3.5
Tre'von Moehrig DB - LV,Tre'von Moehrig,DB,LV,PIT,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Isaiah Oliver DB - SF,Isaiah Oliver,DB,SF,NYG,FA,3.0,1.0,,,,,,,,,,,,,,,3.5
Chidobe Awuzie DB - CIN,Chidobe Awuzie,DB,CIN,LA,FA,2.0,2.0,,,,,,,,,,,,,,,3.0
Deonte Banks DB - NYG,Deonte Banks,DB,NYG,@SF,FA,2.0,,,,,,,,,,,,,1.0,,,3.0
Jamel Dean DB - TB O View News,Jamel Dean,DB,TB,PHI,FA,3.0,,,,,,,,,,,,,,,,3.0
Quandre Diggs DB - SEA Q,Quandre Diggs,DB,SEA,CAR,Koblenz 87ers,3.0,,,,,,,,,,,,,,,,3.0
Rasul Douglas DB - GB,Rasul Douglas,DB,GB,NO,dirty birds,2.0,,,,,,,,,,,,,1.0,,,3.0
Marcus Epps DB - LV,Marcus Epps,DB,LV,PIT,Bad Wildcats Hunschat,2.0,2.0,,,,,,,,,,,,,,,3.0
Keanu Neal DB - PIT,Keanu Neal,DB,PIT,@LV,FA,2.0,2.0,,,,,,,,,,,,,,,3.0
L'Jarius Sneed DB - KC,L'Jarius Sneed,DB,KC,CHI,FlyRamsFly,1.0,,,1.0,,,,,,,,,,,,,3.0
Greg Stroman DB - CHI,Greg Stroman,DB,CHI,@KC,FA,2.0,2.0,,,,,,,,,,,,,,,3.0
Joshua Williams DB - KC,Joshua Williams,DB,KC,CHI,FA,2.0,,,,,,,,,,,,,1.0,,,3.0
Essang Bassey DB - DEN,Essang Bassey,DB,DEN,@MIA,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Sydney Brown DB - PHI O View News,Sydney Brown,DB,PHI,@TB,FA,1.0,1.0,,,,,,,,,,,,1.0,,,2.5
Percy Butler DB - WAS Q,Percy Butler,DB,WAS,BUF,FA,1.0,1.0,,,,,,,,,,,,1.0,,,2.5
Tyson Campbell DB - JAX,Tyson Campbell,DB,JAX,HOU,Slay,2.0,1.0,,,,,,,,,,,,,,,2.5
Elijah Hicks DB - CHI,Elijah Hicks,DB,CHI,@KC,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Mike Hilton DB - CIN,Mike Hilton,DB,CIN,LA,FA,1.0,1.0,,,,,,,,,,,,1.0,,,2.5
Adrian Phillips DB - NE,Adrian Phillips,DB,NE,@NYJ,FA,2.0,1.0,,,,,,,,,,,,,,,2.5
Justin Reid DB - KC,Justin Reid,DB,KC,CHI,FA,1.0,1.0,,,,,,,,,,,,1.0,,,2.5
Cameron Sutton DB - DET,Cameron Sutton,DB,DET,ATL,W (Oct 4),2.0,1.0,,,,,,,,,,,,,,,2.5
Darious Williams DB - JAX,Darious Williams,DB,JAX,HOU,FA,1.0,1.0,,,,,,,,,,,,1.0,,,2.5
Ashtyn Davis DB - NYJ,Ashtyn Davis,DB,NYJ,NE,FA,2.0,,,,,,,,,,,,,,,,2.0
Grant Delpit DB - CLE,Grant Delpit,DB,CLE,TEN,Wbn Beasts,2.0,,,,,,,,,,,,,,,,2.0
Terrell Edmunds DB - PHI,Terrell Edmunds,DB,PHI,@TB,FA,2.0,,,,,,,,,,,,,,,,2.0
C.J. Goodwin DB - DAL,C.J. Goodwin,DB,DAL,@ARI,FA,2.0,,,,,,,,,,,,,,,,2.0
Brandon Jones DB - MIA,Brandon Jones,DB,MIA,DEN,FA,1.0,2.0,,,,,,,,,,,,,,,2.0
Damontae Kazee DB - PIT,Damontae Kazee,DB,PIT,@LV,FA,2.0,,,,,,,,,,,,,,,,2.0
Miles Killebrew DB - PIT,Miles Killebrew,DB,PIT,@LV,FA,2.0,,,,,,,,,,,,,,,,2.0
Raheem Layne DB - LAC,Raheem Layne,DB,LAC,@MIN,FA,2.0,,,,,,,,,,,,,,,,2.0
Joey Porter Jr. DB - PIT,Joey Porter Jr.,DB,PIT,@LV,FA,2.0,,,,,,,,,,,,,,,,2.0
Tyrique Stevenson DB - CHI,Tyrique Stevenson,DB,CHI,@KC,FA,2.0,,,,,,,,,,,,,,,,2.0
Juan Thornhill DB - CLE,Juan Thornhill,DB,CLE,TEN,FA,2.0,,,,,,,,,,,,,,,,2.0
Tre Tomlinson DB - LA,Tre Tomlinson,DB,LA,@CIN,FA,2.0,,,,,,,,,,,,,,,,2.0
Mike Hughes DB - ATL,Mike Hughes,DB,ATL,@DET,FA,,,,,,,,,,,,,,,,,1.9
Josh Blackwell DB - CHI IR View News,Josh Blackwell,DB,CHI,@KC,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Kevin Byard DB - TEN,Kevin Byard,DB,TEN,@CLE,FlyRamsFly,1.0,1.0,,,,,,,,,,,,,,,1.5
Andre Chachere DB - ARI,Andre Chachere,DB,ARI,DAL,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
J.T. Gray DB - NO,J.T. Gray,DB,NO,@GB,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
Jaylinn Hawkins DB - ATL,Jaylinn Hawkins,DB,ATL,@DET,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
George Odum DB - SF,George Odum,DB,SF,NYG,FA,1.0,1.0,,,,,,,,,,,,,,,1.5
DJ Turner II DB - CIN Q,DJ Turner II,DB,CIN,LA,FA,,1.0,,,,,,,,,,,,1.0,,,1.5
Tycen Anderson DB - CIN,Tycen Anderson,DB,CIN,LA,FA,1.0,,,,,,,,,,,,,,,,1.0
Markquese Bell DB - DAL,Markquese Bell,DB,DAL,@ARI,FA,,2.0,,,,,,,,,,,,,,,1.0
Dicaprio Bootle DB - CAR,Dicaprio Bootle,DB,CAR,@SEA,FA,1.0,,,,,,,,,,,,,,,,1.0
Nick Cross DB - IND,Nick Cross,DB,IND,@BAL,FA,1.0,,,,,,,,,,,,,,,,1.0
Jalen Davis DB - CIN,Jalen Davis,DB,CIN,LA,FA,,,,,,,,,,,,,,1.0,,,1.0
Trevor Denbow DB - IND,Trevor Denbow,DB,IND,@BAL,FA,1.0,,,,,,,,,,,,,,,,1.0
Justin Hardee DB - NYJ,Justin Hardee,DB,NYJ,NE,FA,1.0,,,,,,,,,,,,,,,,1.0
C.J. Henderson DB - CAR,C.J. Henderson,DB,CAR,@SEA,FA,,,,,,,,,,,,,,1.0,,,1.0
Christian Holmes DB - WAS,Christian Holmes,DB,WAS,BUF,FA,1.0,,,,,,,,,,,,,,,,1.0
Dane Jackson DB - BUF,Dane Jackson,DB,BUF,@WAS,FA,1.0,,,,,,,,,,,,,,,,1.0
Theo Jackson DB - MIN,Theo Jackson,DB,MIN,LAC,FA,1.0,,,,,,,,,,,,,,,,1.0
Kelvin Joseph DB - MIA,Kelvin Joseph,DB,MIA,DEN,FA,1.0,,,,,,,,,,,,,,,,1.0
Quentin Lake DB - LA,Quentin Lake,DB,LA,@CIN,FA,1.0,,,,,,,,,,,,,,,,1.0
Siran Neal DB - BUF View News,Siran Neal,DB,BUF,@WAS,FA,,2.0,,,,,,,,,,,,,,,1.0
Brenden Schooler DB - NE,Brenden Schooler,DB,NE,@NYJ,FA,1.0,,,,,,,,,,,,,,,,1.0
Darius Slay DB - PHI,Darius Slay,DB,PHI,@TB,GLADIATORS of NORSCHT,1.0,,,,,,,,,,,,,,,,1.0
Tremon Smith DB - DEN,Tremon Smith,DB,DEN,@MIA,FA,1.0,,,,,,,,,,,,,,,,1.0
Daniel Thomas DB - JAX,Daniel Thomas,DB,JAX,HOU,FA,1.0,,,,,,,,,,,,,,,,1.0
Shaun Wade DB - NE Q,Shaun Wade,DB,NE,@NYJ,FA,1.0,,,,,,,,,,,,,,,,1.0
Jaylen Watson DB - KC O View News,Jaylen Watson,DB,KC,CHI,FA,1.0,,,,,,,,,,,,,,,,1.0
Andrew Wingard DB - JAX,Andrew Wingard,DB,JAX,HOU,FA,1.0,,,,,,,,,,,,,,,,1.0
JT Woods DB - LAC O View News,JT Woods,DB,LAC,@MIN,FA,1.0,,,,,,,,,,,,,,,,1.0
Xavier Woods DB - CAR O,Xavier Woods,DB,CAR,@SEA,FA,1.0,,,,,,,,,,,,,,,,1.0
Rock Ya-Sin DB - BAL,Rock,Ya,Sin,IND,FA,1.0,,,,,,,,,,,,,,,,1.0
Jalyn Armour-Davis DB - BAL,Jalyn,Armour,Davis,IND,FA,,1.0,,,,,,,,,,,,,,,0.5
Elijah Campbell DB - MIA,Elijah Campbell,DB,MIA,DEN,FA,,1.0,,,,,,,,,,,,,,,0.5
Justin Evans DB - PHI Q View News,Justin Evans,DB,PHI,@TB,FA,,1.0,,,,,,,,,,,,,,,0.5
Tre Herndon DB - JAX,Tre Herndon,DB,JAX,HOU,FA,,1.0,,,,,,,,,,,,,,,0.5
Taylor Rapp DB - BUF View News,Taylor Rapp,DB,BUF,@WAS,FA,,1.0,,,,,,,,,,,,,,,0.5
Micah Abernathy DB - ATL,Micah Abernathy,DB,ATL,@DET,FA,,,,,,,,,,,,,,,,,0.0
Johnathan Abram DB - NO,Johnathan Abram,DB,NO,@GB,FA,,,,,,,,,,,,,,,,,0.0
Jamal Adams DB - SEA,Jamal Adams,DB,SEA,CAR,St Quintin Heidschnucken,,,,,,,,,,,,,,,,,0.0
Tony Adams DB - NYJ O View News,Tony Adams,DB,NYJ,NE,FA,,,,,,,,,,,,,,,,,0.0
Jaire Alexander DB - GB IA,Jaire Alexander,DB,GB,NO,GLADIATORS of NORSCHT,,,,,,,,,,,,,,,,,0.0
Ugo Amadi DB - NO,Ugo Amadi,DB,NO,@GB,FA,,,,,,,,,,,,,,,,,0.0
Zayne Anderson DB - GB IA,Zayne Anderson,DB,GB,NO,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Troy Apke DB - WAS IR,Troy Apke,DB,WAS,BUF,FA,,,,,,,,,,,,,,,,,0.0
Cornell Armstrong DB Q,Cornell Armstrong DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tre Avery DB - TEN,Tre Avery,DB,TEN,@CLE,FA,,,,,,,,,,,,,,,,,0.0
