Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Tariq Carpenter DB - PIT,Tariq Carpenter,DB,PIT,MIN,FA,2.0,,,,,,,,,,,,,,,,0.0
T.J. Carrie DB,T.J. Carrie,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Michael Carter II DB - NYJ,Michael Carter II,DB,NYJ,@SEA,FA,2.0,1.0,,,,,,,,,,,,,,,0.0
Shyheim Carter DB - TEN,Shyheim Carter,DB,TEN,DAL,FA,,,,,,,,,,,,,,,,,0.0
Tariq Castro-Fields DB - WAS,Tariq,Castro,Fields,CLE,FA,,,,,,,,,,,,,,,,,0.0
Andre Chachere DB - ARI,Andre Chachere,DB,ARI,NO,FA,,,,,,,,,,,,,,,,,0.0
Anthony Chesley DB,Anthony Chesley,DB,,CAR,FA,,,,,,,,,,,,,,,,,0.0
Jeremy Chinn DB - CAR,Jeremy Chinn,DB,CAR,@TB,FA,8.0,4.0,,,,,,,,,,,,,,,0.0
Lewis Cine DB - MIN O View News,Lewis Cine,DB,MIN,@GB,FA,,,,,,,,,,,,,,,,,0.0
Andre Cisco DB - JAX,Andre Cisco,DB,JAX,@HOU,FA,1.0,,,,,,,,,,,,,,,,0.0
Kei'Trel Clark DB - ARI,Kei'Trel Clark,DB,ARI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Chris Claybrooks DB - JAX EXE,Chris Claybrooks,DB,JAX,@HOU,FA,1.0,,,,,,,,,,,,,,,,0.0
Adrian Colbert DB Q,Adrian Colbert DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Landon Collins DB,Landon Collins,DB,,IND,FA,1.0,3.0,,,1.0,,,1.0,,,,,,1.0,,52.0,0.0
Bryan Cook DB - KC,Bryan Cook,DB,KC,DEN,FA,1.0,1.0,,,,,,,,,,,,1.0,,,0.0
Yusuf Corker DB,Yusuf Corker,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Bryce Cosby DB,Bryce Cosby,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tyler Coyle DB,Tyler Coyle,DB,,@TEN,FA,,,,,,,,,,,,,,,,,0.0
Xavier Crawford DB,Xavier Crawford,DB,,NYJ,FA,,1.0,,,,,,,,,,,,,,,0.0
Nick Cross DB - IND,Nick Cross,DB,IND,@NYG,FA,,1.0,,,,,,,,,,,,,,,0.0
Keion Crossen DB - MIA IR,Keion Crossen,DB,MIA,@NE,FA,1.0,,,,,,,,,,,,,,,,0.0
Kamren Curl DB - WAS,Kamren Curl,DB,WAS,CLE,Koblenz 87ers,,,,,,,,,,,,,,,,,0.0
Marcel Dabo DB - IND,Marcel Dabo,DB,IND,Bye,FA,,,,,,,,,,,,,,,,,0.0
Cameron Dantzler DB - NO,Cameron Dantzler,DB,NO,CLE,FA,2.0,,,,,,,,,,,,,1.0,,,0.0
Ashtyn Davis DB - NYJ,Ashtyn Davis,DB,NYJ,@SEA,FA,,1.0,,,,,,,,,,,,,,,0.0
Carlton Davis DB - TB Q View News,Carlton Davis,DB,TB,CAR,FA,,,,,,,,,,,,,,,,,0.0
Cody Davis DB - NE PUP,Cody Davis,DB,NE,MIA,FA,,,,,,,,,,,,,,,,,0.0
Jalen Davis DB - CIN,Jalen Davis,DB,CIN,BUF,FA,,,,,,,,,,,,,,,,,0.0
Michael Davis DB - LAC,Michael Davis,DB,LAC,LA,FA,2.0,1.0,,,,,,,,,,,,1.0,,,0.0
Tyon Davis DB,Tyon Davis,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Duke Dawson DB Q,Duke Dawson DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jamel Dean DB - TB O View News,Jamel Dean,DB,TB,CAR,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Dee Delaney DB - TB,Dee Delaney,DB,TB,CAR,FA,,,,,,,,,,,,,,,,,0.0
Grant Delpit DB - CLE,Grant Delpit,DB,CLE,@WAS,Wbn Beasts,4.0,3.0,,1.0,2.0,,,,,,,,,2.0,,,0.0
Trevor Denbow DB - IND,Trevor Denbow,DB,IND,Bye,FA,,,,,,,,,,,,,,,,,0.0
Trevon Diggs DB - DAL IR,Trevon Diggs,DB,DAL,@TEN,FA,1.0,,,,,,,,,,,,,1.0,,,0.0
Myles Dorn DB Q,Myles Dorn DB,Q,,@TB,FA,,,,,,,,,,,,,,,,,0.0
Khalil Dorsey DB - DET IR,Khalil Dorsey,DB,DET,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Rasul Douglas DB - GB,Rasul Douglas,DB,GB,MIN,dirty birds,3.0,1.0,,,,,,,,,,,,2.0,,,0.0
Kyle Dugger DB - NE,Kyle Dugger,DB,NE,MIA,Magic Eulers,3.0,2.0,,,1.0,,,1.0,,,,,,2.0,,39.0,0.0
Isaiah Dunn DB,Isaiah Dunn,DB,,NYJ,FA,,,,,,,,,,,,,,,,,0.0
Cobie Durant DB - LA,Cobie Durant,DB,LA,@LAC,FA,6.0,1.0,,,,,,,,,,,,,,,0.0
Brandin Echols DB - NYJ,Brandin Echols,DB,NYJ,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Terrell Edmunds DB - PHI,Terrell Edmunds,DB,PHI,NO,FA,4.0,2.0,,,,,,,,,,,,1.0,,,0.0
Mike Edwards DB - KC,Mike Edwards,DB,KC,DEN,FA,5.0,1.0,,,,,,,,,,,,,,,0.0
Kaiir Elam DB - BUF,Kaiir Elam,DB,BUF,@CIN,FA,,,,,,,,,,,,,,,,,0.0
DeShon Elliott DB - MIA Q View News,DeShon Elliott,DB,MIA,@NE,Wbn Beasts,,,,,,,,,,,,,,,,,0.0
Tino Ellis DB Q,Tino Ellis DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Martin Emerson DB - CLE,Martin Emerson,DB,CLE,@WAS,FA,4.0,,,,,,,,,,,,,2.0,,,0.0
Marcus Epps DB - LV,Marcus Epps,DB,LV,SF,Bad Wildcats Hunschat,7.0,1.0,,,,,,,,,,,,,,,0.0
Akayleb Evans DB - MIN,Akayleb Evans,DB,MIN,@GB,FA,,,,,,,,,,,,,,,,,0.0
Justin Evans DB - PHI Q View News,Justin Evans,DB,PHI,NO,FA,,,,,,,,,,,,,,,,,0.0
Brandon Facyson DB - LV IR,Brandon Facyson,DB,LV,SF,FA,1.0,,,,,,,,,,,,,,,,0.0
Caleb Farley DB - TEN PUP,Caleb Farley,DB,TEN,DAL,FA,,,,,,,,,,,,,,,,,0.0
Rashad Fenton DB - ARI IR,Rashad Fenton,DB,ARI,@ATL,FA,,,,,,,,,,,,,,,,,0.0
DaMarcus Fields DB,DaMarcus Fields,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Minkah Fitzpatrick DB - PIT,Minkah Fitzpatrick,DB,PIT,@BAL,Washington Fantasy Team,4.0,5.0,,,1.0,,,,,,,,,1.0,,,0.0
Cordale Flott DB - NYG,Cordale Flott,DB,NYG,IND,FA,,,,,,,,,,,,,,,,,0.0
Dallis Flowers DB - IND,Dallis Flowers,DB,IND,@NYG,FA,3.0,,,,,,,,,,,,,,,,0.0
Emmanuel Forbes DB - WAS,Emmanuel Forbes,DB,WAS,Bye,FA,,,,,,,,,,,,,,,,,0.0
Rudy Ford DB - GB,Rudy Ford,DB,GB,MIN,W (Oct 4),1.0,2.0,,,1.0,,,,,,,,,1.0,,19.0,0.0
Tyrell Ford DB,Tyrell Ford,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Darrick Forrest DB - WAS,Darrick Forrest,DB,WAS,CLE,Boppard Raiders,2.0,3.0,,,,,,,,,,,,,,,0.0
Jacobi Francis DB - HOU,Jacobi Francis,DB,HOU,Bye,FA,,,,,,,,,,,,,,,,,0.0
Benjie Franklin DB,Benjie Franklin,DB,,MIN,FA,,,,,,,,,,,,,,,,,0.0
Sam Franklin Jr. DB - CAR,Sam Franklin Jr.,DB,CAR,@TB,FA,1.0,,,,,1.0,,,,,,,,,,,0.0
Jordan Fuller DB - LA,Jordan Fuller,DB,LA,@LAC,Washington Fantasy Team,,,,,,,,,,,,,,,,,0.0
Kendall Fuller DB - WAS,Kendall Fuller,DB,WAS,CLE,FA,2.0,1.0,,,,,,,,,,,,,,,0.0
Kristian Fulton DB - TEN,Kristian Fulton,DB,TEN,DAL,FA,,,,,,,,,,,,,,,,,0.0
Innis Gaines DB - GB,Innis Gaines,DB,GB,MIN,W (Oct 4),1.0,,,,,,,,,,,,,,,,0.0
Don Gardner DB Q,Don Gardner DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Sauce Gardner DB - NYJ,Sauce Gardner,DB,NYJ,@SEA,GLADIATORS of NORSCHT,3.0,1.0,,,,,,,,,,,,4.0,,,0.0
C.J. Gardner-Johnson DB - DET,C.J.,Gardner,Johnson,CHI,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Allan George DB - CIN,Allan George,DB,CIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jake Gervase DB,Jake Gervase,DB,,@LAC,FA,,,,,,,,,,,,,,,,,0.0
Zyon Gilbert DB Q,Zyon Gilbert DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tyree Gillespie DB Q,Tyree Gillespie DB,Q,,JAX,FA,,,,,,,,,,,,,,,,,0.0
Alohi Gilman DB - LAC Q View News,Alohi Gilman,DB,LAC,LA,Washington Fantasy Team,2.0,1.0,,,,,,,,,,,,,,,0.0
Stephon Gilmore DB - DAL,Stephon Gilmore,DB,DAL,@TEN,FA,3.0,,,,,,,,,,,,,,,,0.0
Tashaun Gipson DB - SF,Tashaun Gipson,DB,SF,Bye,FA,,,,,,,,,,,,,,,,,0.0
Christian Gonzalez DB - NE,Christian Gonzalez,DB,NE,Bye,Bad Wildcats Hunschat,,,,,,,,,,,,,,,,,0.0
Mario Goodrich DB - PHI,Mario Goodrich,DB,PHI,NO,FA,,,,,,,,,,,,,,,,,0.0
C.J. Goodwin DB - DAL,C.J. Goodwin,DB,DAL,@TEN,FA,,,,,,,,,,,,,,,,,0.0
Kyler Gordon DB - CHI IR,Kyler Gordon,DB,CHI,@DET,FA,6.0,1.0,,,,,,,,,,,,,,,0.0
Tay Gowan DB Q,Tay Gowan DB,Q,,@GB,FA,,,,,,,,,,,,,,,,,0.0
Richie Grant DB - ATL,Richie Grant,DB,ATL,ARI,dirty birds,4.0,5.0,,,,,,,,,,,1.0,,,,0.0
J.T. Gray DB - NO,J.T. Gray,DB,NO,@PHI,FA,,2.0,,,,,,,,,,,,,,,0.0
Vincent Gray DB,Vincent Gray,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
A.J. Green DB - CLE,A.J. Green,DB,CLE,@WAS,FA,3.0,1.0,,,,,,,,,,,,,,,0.0
Shaquill Griffin DB - HOU,Shaquill Griffin,DB,HOU,@HOU,FA,,,,,,,,,,,,,,,,,0.0
Javelin Guidry DB - NYJ IR,Javelin Guidry,DB,NYJ,ARI,FA,,,,,,,,,,,,,,,,,0.0
Nate Hairston DB,Nate Hairston,DB,,@ATL,FA,,,,,,,,,,,,,,,,,0.0
Bryce Hall DB - NYJ,Bryce Hall,DB,NYJ,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Darren Hall DB - IND,Darren Hall,DB,IND,ARI,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Kemon Hall DB Q,Kemon Hall DB,Q,,LA,FA,,,,,,,,,,,,,,,,,0.0
Tyler Hall DB - LV,Tyler Hall,DB,LV,SF,FA,,1.0,,,,,,,,,,,,2.0,,,0.0
Antonio Hamilton DB - ARI,Antonio Hamilton,DB,ARI,@ATL,FA,,,,,,,,,,,,,,,,,0.0
Kyle Hamilton DB - BAL Q View News,Kyle Hamilton,DB,BAL,PIT,Koblenz 87ers,5.0,1.0,,,,,,,,,,,,,1.0,,0.0
Damar Hamlin DB - BUF,Damar Hamlin,DB,BUF,@CIN,dirty birds,,,,,,,,,,,,,,,,,0.0
Matt Hankins DB - LAC,Matt Hankins,DB,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Justin Hardee DB - NYJ,Justin Hardee,DB,NYJ,@SEA,FA,,2.0,,,,,,,,,,,,,,,0.0
Madre Harper DB,Madre Harper,DB,,@BAL,FA,,,,,,,,,,,,,,,,,0.0
Chris Harris DB,Chris Harris,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Davontae Harris DB,Davontae Harris,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Will Harris DB - DET,Will Harris,DB,DET,CHI,W (Oct 4),1.0,1.0,,,,,,,,,,,,1.0,1.0,,0.0
Myles Hartsfield DB,Myles Hartsfield,DB,,@LV,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Brad Hawkins DB,Brad Hawkins,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jaylinn Hawkins DB - ATL,Jaylinn Hawkins,DB,ATL,ARI,FA,,6.0,,,,,,,,,,,,,,,0.0
Tayler Hawkins DB Q,Tayler Hawkins DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tre Hawkins III DB - NYG,Tre Hawkins III,DB,NYG,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tre Herndon DB - JAX,Tre Herndon,DB,JAX,@HOU,FA,2.0,1.0,,,,,,,,,,,,,,,0.0
Elijah Hicks DB - CHI,Elijah Hicks,DB,CHI,@DET,FA,1.0,,,,,,,,,,,,,,,,0.0
Faion Hicks DB - NO,Faion Hicks,DB,NO,@KC,FA,,,,,,,,,,,,,,,,,0.0
Daxton Hill DB - CIN,Daxton Hill,DB,CIN,BUF,Magic Eulers,,,,,,,,,,,,,,,,,0.0
Mike Hilton DB - CIN,Mike Hilton,DB,CIN,BUF,FA,,,,,,,,,,,,,,,,,0.0
Nate Hobbs DB - LV Q View News,Nate Hobbs,DB,LV,SF,Boppard Raiders,6.0,2.0,,,,,,,,,,,,1.0,,,0.0
Jevon Holland DB - MIA,Jevon Holland,DB,MIA,@NE,GLADIATORS of NORSCHT,7.0,1.0,,,,,,,,,,,,,,,0.0
Ka'dar Hollman DB - HOU,Ka'dar Hollman,DB,HOU,JAX,FA,,,,,,,,,,,,,,,,,0.0
Christian Holmes DB - WAS,Christian Holmes,DB,WAS,CLE,FA,1.0,,,,,,,,,,,,,,,,0.0
Darnay Holmes DB - NYG,Darnay Holmes,DB,NYG,IND,FA,3.0,,,1.0,,,,,,,,,,,,,0.0
Delonte Hood DB,Delonte Hood,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Amani Hooker DB - TEN,Amani Hooker,DB,TEN,DAL,Slay,,,,,,,,,,,,,,,,,0.0
Malik Hooker DB - DAL,Malik Hooker,DB,DAL,@TEN,FA,2.0,1.0,,,,,,,,,,,,,,,0.0
Jaycee Horn DB - CAR IR,Jaycee Horn,DB,CAR,@TB,FA,,,,,,,,,,,,,,,,,0.0
Xavien Howard DB - MIA,Xavien Howard,DB,MIA,@NE,FA,,,,,,,,,,,,,,,,,0.0
Talanoa Hufanga DB - SF,Talanoa Hufanga,DB,SF,@LV,St Quintin Heidschnucken,4.0,5.0,,,,,,,,,,,,,1.0,,0.0
JuJu Hughes DB,JuJu Hughes,DB,,@ATL,FA,,,,,,,,,,,,,,,,,0.0
Mike Hughes DB - ATL,Mike Hughes,DB,ATL,ARI,FA,,,,,,,,,,,,,,,,,0.0
Marlon Humphrey DB - BAL O View News,Marlon Humphrey,DB,BAL,PIT,FlyRamsFly,,,,,,,,,,,,,,,,,0.0
Micah Hyde DB - BUF,Micah Hyde,DB,BUF,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Noah Igbinoghene DB - DAL,Noah Igbinoghene,DB,DAL,@NE,FA,,,,,,,,,,,,,,,,,0.0
Tanner Ingle DB - LA,Tanner Ingle,DB,LA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Ja'Marcus Ingram DB - BUF,Ja'Marcus Ingram,DB,BUF,Bye,FA,,,,,,,,,,,,,,,,,0.0
Christian Izien DB - TB,Christian Izien,DB,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Adoree' Jackson DB - NYG,Adoree' Jackson,DB,NYG,IND,FA,,,,,,,,,,,,,,,,,0.0
Dane Jackson DB - BUF,Dane Jackson,DB,BUF,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Donte Jackson DB - CAR,Donte Jackson,DB,CAR,@TB,FA,,,,,,,,,,,,,,,,,0.0
Eddie Jackson DB - CHI O View News,Eddie Jackson,DB,CHI,@DET,Bad Wildcats Hunschat,,,,,,,,,,,,,,,,,0.0
J.C. Jackson DB - LAC View News,J.C. Jackson,DB,LAC,LA,FA,,,,,,,,,,,,,,,,,0.0
Mike Jackson DB - SEA,Mike Jackson,DB,SEA,NYJ,Boppard Raiders,3.0,1.0,,,1.0,,,,,,,,,1.0,,22.0,0.0
Theo Jackson DB - MIN,Theo Jackson,DB,MIN,@GB,FA,1.0,,,,,,,,,,,,,,,,0.0
Jerry Jacobs DB - DET View News,Jerry Jacobs,DB,DET,CHI,W (Oct 4),1.0,2.0,,,,,,,,,,,,,,,0.0
Michael Jacquet DB,Michael Jacquet,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Craig James DB,Craig James,DB,,@SEA,FA,,,,,,,,,,,,,,,,,0.0
Derwin James DB - LAC D View News,Derwin James,DB,LAC,LA,St Quintin Heidschnucken,,,,,,,,,,,,,,,,,0.0
Shemar Jean-Charles DB - SF,Shemar,Jean,Charles,MIN,FA,,,,,,,,,,,,,,,,,0.0
Rayshawn Jenkins DB - JAX,Rayshawn Jenkins,DB,JAX,@HOU,Slay,4.0,1.0,,1.0,,,,,,,,,,,,,0.0
Josh Jobe DB - PHI,Josh Jobe,DB,PHI,NO,FA,,,,,,,,,,,,,,,,,0.0
Danny Johnson DB - WAS,Danny Johnson,DB,WAS,CLE,FA,,1.0,,,,,,,,,,,,2.0,,,0.0
Jaquan Johnson DB,Jaquan Johnson,DB,,SF,FA,,,,,,,,,,,,,,,,,0.0
Jaylon Johnson DB - CHI O View News,Jaylon Johnson,DB,CHI,@DET,FA,,,,,,,,,,,,,,,,,0.0
John Johnson DB - LA Q,John Johnson,DB,LA,@WAS,FA,,,,,,,,,,,,,,,,,0.0
Leonard Johnson DB,Leonard Johnson,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Lonnie Johnson DB - NO,Lonnie Johnson,DB,NO,@PHI,FA,3.0,,,,,,,,,,,,,,,,0.0
Nazeeh Johnson DB - KC IR,Nazeeh Johnson,DB,KC,DEN,FA,2.0,,,,,,,,,,,,,,,,0.0
Quindell Johnson DB - CHI,Quindell Johnson,DB,CHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Taron Johnson DB - BUF,Taron Johnson,DB,BUF,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Shaun Jolly DB Q,Shaun Jolly DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Brandon Jones DB - MIA,Brandon Jones,DB,MIA,@NE,FA,,,,,,,,,,,,,,,,,0.0
Jack Jones DB - NE IR,Jack Jones,DB,NE,MIA,FA,,,,,,,,,,,,,,,,,0.0
Jonathan Jones DB - NE Q View News,Jonathan Jones,DB,NE,MIA,Bad Wildcats Hunschat,3.0,1.0,,,1.0,,,,,,,,,2.0,,2.0,0.0
Jordan Jones DB,Jordan Jones,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
