Player,Name,Position,Team,Opp,Manager,Tackles_Tot,Tackles_Ast,Tackles_Sck,Tackles_TFL,Turnover_Int,Turnover_Frc Fum,Turnover_Fum Rec,Score_Int TD,Score_FumTD,Score_Blk TD,Score_Saf,Score_Def 2pt Ret,Other_Blk,Other_PDef,Other_QB Hit,Return_Int Yds,Fantasy_Points
Joshuah Bledsoe DB - NE,Joshuah Bledsoe,DB,NE,@GB,FA,,,,,,,,,,,,,,,,,0.0
Joey Blount DB - ARI,Joey Blount,DB,ARI,@DET,FA,,,,,,,,,,,,,,,,,0.0
Bubba Bolden DB,Bubba Bolden,DB,,@ATL,FA,,,,,,,,,,,,,,,,,0.0
Isaiah Bolden DB - NE IR,Isaiah Bolden,DB,NE,Bye,FA,,,,,,,,,,,,,,,,,0.0
Andrew Booth DB - MIN,Andrew Booth,DB,MIN,@NO,FA,,,,,,,,,,,,,,,,,0.0
Dicaprio Bootle DB - CAR,Dicaprio Bootle,DB,CAR,@TB,FA,,,,,,,,,,,,,,,,,0.0
Breon Borders DB - NE,Breon Borders,DB,NE,@NYG,FA,,,,,,,,,,,,,,,,,0.0
Kris Boyd DB - ARI,Kris Boyd,DB,ARI,@CAR,FA,,1.0,,,,1.0,1.0,,,,,,,,,,0.0
James Bradberry DB - PHI,James Bradberry,DB,PHI,JAX,FA,2.0,,,,1.0,,,,,,,,,1.0,,5.0,0.0
Brian Branch DB - DET Q View News,Brian Branch,DB,DET,Bye,FlyRamsFly,,,,,,,,,,,,,,,,,0.0
Christian Braswell DB - JAX,Christian Braswell,DB,JAX,Bye,FA,,,,,,,,,,,,,,,,,0.0
Brady Breeze DB,Brady Breeze,DB,,SEA,FA,,,,,,,,,,,,,,,,,0.0
Julius Brents DB - IND,Julius Brents,DB,IND,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jaquan Brisker DB - CHI,Jaquan Brisker,DB,CHI,@NYG,Magic Eulers,4.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Mike Brown DB - TEN,Mike Brown,DB,TEN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Montaric Brown DB - JAX,Montaric Brown,DB,JAX,@PHI,FA,,,,,,,,,,,,,,,,,0.0
Sydney Brown DB - PHI O View News,Sydney Brown,DB,PHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tony Brown DB - IND,Tony Brown,DB,IND,TEN,FA,,,,,,,,,,,,,,,,,0.0
Tre Brown DB - SEA Q,Tre Brown,DB,SEA,@DET,FA,,,,,,,,,,,,,,,,,0.0
Coby Bryant DB - SEA Q,Coby Bryant,DB,SEA,@DET,FA,3.0,3.0,,,,1.0,,,,,,,,,,,0.0
Terrell Burgess DB - WAS,Terrell Burgess,DB,WAS,CHI,FA,,,,,,,,,,,,,,,,,0.0
Deon Bush DB - KC,Deon Bush,DB,KC,@TB,FA,,,,,,,,,,,,,,,,,0.0
Percy Butler DB - WAS Q,Percy Butler,DB,WAS,@DAL,FA,,,,,,,,,,,,,,,,,0.0
Kevin Byard DB - TEN,Kevin Byard,DB,TEN,@IND,FlyRamsFly,3.0,3.0,,,,,,,,,,,,,,,0.0
Camryn Bynum DB - MIN,Camryn Bynum,DB,MIN,@NO,Washington Fantasy Team,4.0,2.0,,,,,,,,,,,,,,,0.0
Bryce Callahan DB,Bryce Callahan,DB,,@HOU,FA,,,,,,,,,,,,,,,,,0.0
Elijah Campbell DB - MIA,Elijah Campbell,DB,MIA,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Tevaughn Campbell DB - JAX,Tevaughn Campbell,DB,JAX,@PHI,FA,,,,,,,,,,,,,,,,,0.0
Tyson Campbell DB - JAX,Tyson Campbell,DB,JAX,@PHI,Slay,2.0,3.0,,,,,,,,,,,,1.0,,,0.0
Tariq Carpenter DB - PIT,Tariq Carpenter,DB,PIT,NE,FA,,,,,,,,,,,,,,,,,0.0
T.J. Carrie DB,T.J. Carrie,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Michael Carter II DB - NYJ,Michael Carter II,DB,NYJ,@PIT,FA,5.0,,,,1.0,,,,,,,,,1.0,,,0.0
Shyheim Carter DB - TEN,Shyheim Carter,DB,TEN,@IND,FA,,,,,,,,,,,,,,,,,0.0
Tariq Castro-Fields DB - WAS,Tariq,Castro,Fields,@DAL,FA,,,,,,,,,,,,,,,,,0.0
Andre Chachere DB - ARI,Andre Chachere,DB,ARI,JAX,FA,1.0,,,,,,,,,,,,,,,,0.0
Anthony Chesley DB,Anthony Chesley,DB,,KC,FA,,,,,,,,,,,,,,,,,0.0
Jeremy Chinn DB - CAR,Jeremy Chinn,DB,CAR,ARI,FA,,,,,,,,,,,,,,,,,0.0
Lewis Cine DB - MIN O View News,Lewis Cine,DB,MIN,@NO,FA,,,,,,,,,,,,,,,,,0.0
Andre Cisco DB - JAX,Andre Cisco,DB,JAX,@PHI,FA,3.0,1.0,,,1.0,,,1.0,,,,,,1.0,,59.0,0.0
Kei'Trel Clark DB - ARI,Kei'Trel Clark,DB,ARI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Chris Claybrooks DB - JAX EXE,Chris Claybrooks,DB,JAX,@PHI,FA,,1.0,,,,,,,,,,,,,,,0.0
Adrian Colbert DB Q,Adrian Colbert DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Landon Collins DB,Landon Collins,DB,,CHI,FA,,,,,,,,,,,,,,,,,0.0
Bryan Cook DB - KC,Bryan Cook,DB,KC,@TB,FA,2.0,3.0,,,,,,,,,,,,1.0,1.0,,0.0
Yusuf Corker DB,Yusuf Corker,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Bryce Cosby DB,Bryce Cosby,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tyler Coyle DB,Tyler Coyle,DB,,WAS,FA,,,,,,,,,,,,,,,,,0.0
Xavier Crawford DB,Xavier Crawford,DB,,@DET,FA,1.0,,,,,,,,,,,,,,,,0.0
Nick Cross DB - IND,Nick Cross,DB,IND,TEN,FA,,,,,,,,,,,,,,,,,0.0
Keion Crossen DB - MIA IR,Keion Crossen,DB,MIA,@CIN,FA,2.0,1.0,,,,,,,,,,,,,,,0.0
Kamren Curl DB - WAS,Kamren Curl,DB,WAS,@DAL,Koblenz 87ers,5.0,2.0,,,,,,,,,,,,,,,0.0
Marcel Dabo DB - IND,Marcel Dabo,DB,IND,Bye,FA,,,,,,,,,,,,,,,,,0.0
Cameron Dantzler DB - NO,Cameron Dantzler,DB,NO,@DAL,FA,5.0,,,1.0,,,,,,,,,,3.0,,,0.0
Ashtyn Davis DB - NYJ,Ashtyn Davis,DB,NYJ,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Carlton Davis DB - TB Q View News,Carlton Davis,DB,TB,KC,FA,2.0,1.0,,,,,,,,,,,,,1.0,,0.0
Cody Davis DB - NE PUP,Cody Davis,DB,NE,@GB,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Jalen Davis DB - CIN,Jalen Davis,DB,CIN,MIA,FA,,,,,,,,,,,,,,,,,0.0
Michael Davis DB - LAC,Michael Davis,DB,LAC,@HOU,FA,,,,,,,,,,,,,,,,,0.0
Tyon Davis DB,Tyon Davis,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Duke Dawson DB Q,Duke Dawson DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jamel Dean DB - TB O View News,Jamel Dean,DB,TB,KC,FA,2.0,,,,,,,,,,,,,1.0,,,0.0
Dee Delaney DB - TB,Dee Delaney,DB,TB,KC,FA,,,,,,,,,,,,,,,,,0.0
Grant Delpit DB - CLE,Grant Delpit,DB,CLE,@ATL,Wbn Beasts,4.0,,,,,,,,,,,,,2.0,,,0.0
Trevor Denbow DB - IND,Trevor Denbow,DB,IND,Bye,FA,,,,,,,,,,,,,,,,,0.0
Trevon Diggs DB - DAL IR,Trevon Diggs,DB,DAL,WAS,FA,,,,,1.0,,,,,,,,,3.0,,,0.0
Myles Dorn DB Q,Myles Dorn DB,Q,,ARI,FA,,,,,,,,,,,,,,,,,0.0
Khalil Dorsey DB - DET IR,Khalil Dorsey,DB,DET,Bye,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Rasul Douglas DB - GB,Rasul Douglas,DB,GB,NE,dirty birds,3.0,1.0,,1.0,,,,,,,,,,,,,0.0
Kyle Dugger DB - NE,Kyle Dugger,DB,NE,@GB,Magic Eulers,2.0,1.0,,,,,,,,,,,,,,,0.0
Isaiah Dunn DB,Isaiah Dunn,DB,,@DET,FA,,,,,,,,,,,,,,,,,0.0
Cobie Durant DB - LA,Cobie Durant,DB,LA,@SF,FA,,,,,,,,,,,,,,,,,0.0
Brandin Echols DB - NYJ,Brandin Echols,DB,NYJ,@PIT,FA,,,,,,,,,,,,,,1.0,,,0.0
Terrell Edmunds DB - PHI,Terrell Edmunds,DB,PHI,JAX,FA,,1.0,,,,,,,,,,,,,,,0.0
Mike Edwards DB - KC,Mike Edwards,DB,KC,@TB,FA,5.0,8.0,1.0,1.0,,,,,,,,,,,1.0,,0.0
Kaiir Elam DB - BUF,Kaiir Elam,DB,BUF,@BAL,FA,2.0,2.0,,,,,,,,,,,,,,,0.0
DeShon Elliott DB - MIA Q View News,DeShon Elliott,DB,MIA,@CIN,Wbn Beasts,9.0,2.0,,,,,,,,,,,,,,,0.0
Tino Ellis DB Q,Tino Ellis DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Martin Emerson DB - CLE,Martin Emerson,DB,CLE,@ATL,FA,1.0,,,,,,,,,,,,,,,,0.0
Marcus Epps DB - LV,Marcus Epps,DB,LV,DEN,Bad Wildcats Hunschat,1.0,,,,,,,,,,,,,1.0,,,0.0
Akayleb Evans DB - MIN,Akayleb Evans,DB,MIN,@NO,FA,1.0,,,,,,,,,,,,,,,,0.0
Justin Evans DB - PHI Q View News,Justin Evans,DB,PHI,JAX,FA,,,,,,,,,,,,,,,,,0.0
Brandon Facyson DB - LV IR,Brandon Facyson,DB,LV,DEN,FA,1.0,,,,,,,,,,,,,,,,0.0
Caleb Farley DB - TEN PUP,Caleb Farley,DB,TEN,@IND,FA,4.0,,,,,,,,,,,,,,,,0.0
Rashad Fenton DB - ARI IR,Rashad Fenton,DB,ARI,@CAR,FA,5.0,1.0,,,,,,,,,,,,1.0,,,0.0
DaMarcus Fields DB,DaMarcus Fields,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Minkah Fitzpatrick DB - PIT,Minkah Fitzpatrick,DB,PIT,NYJ,Washington Fantasy Team,5.0,3.0,,,1.0,,,,,,,,,2.0,,34.0,0.0
Cordale Flott DB - NYG,Cordale Flott,DB,NYG,CHI,FA,,,,,,,,,,,,,,,,,0.0
Dallis Flowers DB - IND,Dallis Flowers,DB,IND,TEN,FA,,,,,,,,,,,,,,,,,0.0
Emmanuel Forbes DB - WAS,Emmanuel Forbes,DB,WAS,Bye,FA,,,,,,,,,,,,,,,,,0.0
Rudy Ford DB - GB,Rudy Ford,DB,GB,NE,W (Oct 4),6.0,1.0,,,,,,,,,,,,,,,0.0
Tyrell Ford DB,Tyrell Ford,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Darrick Forrest DB - WAS,Darrick Forrest,DB,WAS,@DAL,Boppard Raiders,3.0,1.0,,,,,,,,,,,,1.0,,,0.0
Jacobi Francis DB - HOU,Jacobi Francis,DB,HOU,Bye,FA,,,,,,,,,,,,,,,,,0.0
Benjie Franklin DB,Benjie Franklin,DB,,NE,FA,,,,,,,,,,,,,,,,,0.0
Sam Franklin Jr. DB - CAR,Sam Franklin Jr.,DB,CAR,ARI,FA,,,,,,,,,,,,,,,,,0.0
Jordan Fuller DB - LA,Jordan Fuller,DB,LA,@SF,Washington Fantasy Team,1.0,1.0,,,,1.0,,,,,,,,,,,0.0
Kendall Fuller DB - WAS,Kendall Fuller,DB,WAS,@DAL,FA,2.0,1.0,,,,,,,,,,,,,,,0.0
Kristian Fulton DB - TEN,Kristian Fulton,DB,TEN,@IND,FA,2.0,1.0,,,,,1.0,,,,,,,,,,0.0
Innis Gaines DB - GB,Innis Gaines,DB,GB,NE,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Don Gardner DB Q,Don Gardner DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Sauce Gardner DB - NYJ,Sauce Gardner,DB,NYJ,@PIT,GLADIATORS of NORSCHT,1.0,2.0,,,,,,,,,,,,1.0,,,0.0
C.J. Gardner-Johnson DB - DET,C.J.,Gardner,Johnson,SEA,W (Oct 4),2.0,,,,,,,,,,,,,,,,0.0
Allan George DB - CIN,Allan George,DB,CIN,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jake Gervase DB,Jake Gervase,DB,,@SF,FA,,,,,,,,,,,,,,,,,0.0
Zyon Gilbert DB Q,Zyon Gilbert DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tyree Gillespie DB Q,Tyree Gillespie DB,Q,,LAC,FA,,,,,,,,,,,,,,,,,0.0
Alohi Gilman DB - LAC Q View News,Alohi Gilman,DB,LAC,@HOU,Washington Fantasy Team,,1.0,,,,,,,,,,,,,,,0.0
Stephon Gilmore DB - DAL,Stephon Gilmore,DB,DAL,WAS,FA,1.0,,,,,,,,,,,,,,,,0.0
Tashaun Gipson DB - SF,Tashaun Gipson,DB,SF,Bye,FA,,,,,,,,,,,,,,,,,0.0
Christian Gonzalez DB - NE,Christian Gonzalez,DB,NE,Bye,Bad Wildcats Hunschat,,,,,,,,,,,,,,,,,0.0
Mario Goodrich DB - PHI,Mario Goodrich,DB,PHI,JAX,FA,,,,,,,,,,,,,,,,,0.0
C.J. Goodwin DB - DAL,C.J. Goodwin,DB,DAL,WAS,FA,,1.0,,,,,,,,,,,,,,,0.0
Kyler Gordon DB - CHI IR,Kyler Gordon,DB,CHI,@NYG,FA,3.0,2.0,,,,1.0,,,,,,,,,,,0.0
Tay Gowan DB Q,Tay Gowan DB,Q,,@NO,FA,,,,,,,,,,,,,,,,,0.0
Richie Grant DB - ATL,Richie Grant,DB,ATL,CLE,dirty birds,3.0,2.0,,1.0,,,,,,,,,,,,,0.0
J.T. Gray DB - NO,J.T. Gray,DB,NO,MIN,FA,2.0,1.0,,,,,,,,,,,,,,,0.0
Vincent Gray DB,Vincent Gray,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
A.J. Green DB - CLE,A.J. Green,DB,CLE,@ATL,FA,,,,,,,,,,,,,,,,,0.0
Shaquill Griffin DB - HOU,Shaquill Griffin,DB,HOU,@PHI,FA,,,,,,,,,,,,,,,,,0.0
Javelin Guidry DB - NYJ IR,Javelin Guidry,DB,NYJ,CLE,FA,,,,,,,,,,,,,,,,,0.0
Nate Hairston DB,Nate Hairston,DB,,@CAR,FA,,,,,,,,,,,,,,,,,0.0
Bryce Hall DB - NYJ,Bryce Hall,DB,NYJ,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Darren Hall DB - IND,Darren Hall,DB,IND,CLE,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Kemon Hall DB Q,Kemon Hall DB,Q,,@HOU,FA,,,,,,,,,,,,,,,,,0.0
Tyler Hall DB - LV,Tyler Hall,DB,LV,DEN,FA,,,,,,,,,,,,,,,,,0.0
Antonio Hamilton DB - ARI,Antonio Hamilton,DB,ARI,@CAR,FA,,,,,,,,,,,,,,,,,0.0
Kyle Hamilton DB - BAL Q View News,Kyle Hamilton,DB,BAL,BUF,Koblenz 87ers,,,,,,,,,,,,,,,,,0.0
Damar Hamlin DB - BUF,Damar Hamlin,DB,BUF,@BAL,dirty birds,7.0,1.0,,,,,,,,,,,,,,,0.0
Matt Hankins DB - LAC,Matt Hankins,DB,LAC,Bye,FA,,,,,,,,,,,,,,,,,0.0
Justin Hardee DB - NYJ,Justin Hardee,DB,NYJ,@PIT,FA,,1.0,,,,1.0,,,,,,,,,,,0.0
Madre Harper DB,Madre Harper,DB,,NYJ,FA,,,,,,,,,,,,,,,,,0.0
Chris Harris DB,Chris Harris,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Davontae Harris DB,Davontae Harris,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Will Harris DB - DET,Will Harris,DB,DET,SEA,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Myles Hartsfield DB,Myles Hartsfield,DB,,LA,FA,6.0,,,,,1.0,,,,,,,,,,,0.0
Brad Hawkins DB,Brad Hawkins,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Jaylinn Hawkins DB - ATL,Jaylinn Hawkins,DB,ATL,CLE,FA,2.0,3.0,,,,1.0,,,,,,,,,,,0.0
Tayler Hawkins DB Q,Tayler Hawkins DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tre Hawkins III DB - NYG,Tre Hawkins III,DB,NYG,Bye,FA,,,,,,,,,,,,,,,,,0.0
Tre Herndon DB - JAX,Tre Herndon,DB,JAX,@PHI,FA,,,,,,,,,,,,,,,,,0.0
Elijah Hicks DB - CHI,Elijah Hicks,DB,CHI,@NYG,FA,,,,,,,,,,,,,,,,,0.0
Faion Hicks DB - NO,Faion Hicks,DB,NO,@LV,FA,,,,,,,,,,,,,,,,,0.0
Daxton Hill DB - CIN,Daxton Hill,DB,CIN,MIA,Magic Eulers,,,,,,,,,,,,,,,,,0.0
Mike Hilton DB - CIN,Mike Hilton,DB,CIN,MIA,FA,3.0,1.0,,,,,,,,,,,,,1.0,,0.0
Nate Hobbs DB - LV Q View News,Nate Hobbs,DB,LV,DEN,Boppard Raiders,3.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,0.0
Jevon Holland DB - MIA,Jevon Holland,DB,MIA,@CIN,GLADIATORS of NORSCHT,2.0,3.0,,,,,,,,,,,,,,,0.0
Ka'dar Hollman DB - HOU,Ka'dar Hollman,DB,HOU,LAC,FA,,,,,,,,,,,,,,,,,0.0
Christian Holmes DB - WAS,Christian Holmes,DB,WAS,@DAL,FA,,,,,,,,,,,,,,,,,0.0
Darnay Holmes DB - NYG,Darnay Holmes,DB,NYG,CHI,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Delonte Hood DB,Delonte Hood,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Amani Hooker DB - TEN,Amani Hooker,DB,TEN,@IND,Slay,,,,,,,,,,,,,,,,,0.0
Malik Hooker DB - DAL,Malik Hooker,DB,DAL,WAS,FA,5.0,3.0,,1.0,,,,,,,,,,,,,0.0
Jaycee Horn DB - CAR IR,Jaycee Horn,DB,CAR,ARI,FA,2.0,4.0,,,,,,,,,,,,1.0,,,0.0
Xavien Howard DB - MIA,Xavien Howard,DB,MIA,@CIN,FA,1.0,1.0,,,,,,,,,,,,,,,0.0
Talanoa Hufanga DB - SF,Talanoa Hufanga,DB,SF,LA,St Quintin Heidschnucken,3.0,1.0,,,1.0,,,1.0,,,,,,1.0,,52.0,0.0
JuJu Hughes DB,JuJu Hughes,DB,,@CAR,FA,,,,,,,,,,,,,,,,,0.0
Mike Hughes DB - ATL,Mike Hughes,DB,ATL,CLE,FA,3.0,,,1.0,,,,,,,,,,,,,0.0
Marlon Humphrey DB - BAL O View News,Marlon Humphrey,DB,BAL,BUF,FlyRamsFly,1.0,,,,1.0,,,,,,,,,1.0,,26.0,0.0
Micah Hyde DB - BUF,Micah Hyde,DB,BUF,@BAL,FA,,,,,,,,,,,,,,,,,0.0
Noah Igbinoghene DB - DAL,Noah Igbinoghene,DB,DAL,@CIN,FA,,,,,,,,,,,,,,,,,0.0
Tanner Ingle DB - LA,Tanner Ingle,DB,LA,Bye,FA,,,,,,,,,,,,,,,,,0.0
Ja'Marcus Ingram DB - BUF,Ja'Marcus Ingram,DB,BUF,Bye,FA,,,,,,,,,,,,,,,,,0.0
Christian Izien DB - TB,Christian Izien,DB,TB,Bye,FA,,,,,,,,,,,,,,,,,0.0
Adoree' Jackson DB - NYG,Adoree' Jackson,DB,NYG,CHI,FA,3.0,,,1.0,,,,,,,,,,,,,0.0
Dane Jackson DB - BUF,Dane Jackson,DB,BUF,@BAL,FA,3.0,,,,,,,,,,,,,,,,0.0
Donte Jackson DB - CAR,Donte Jackson,DB,CAR,ARI,FA,3.0,,,,,,,,,,,,,,,,0.0
Eddie Jackson DB - CHI O View News,Eddie Jackson,DB,CHI,@NYG,Bad Wildcats Hunschat,6.0,3.0,,,1.0,,,,,,,,,1.0,,-3.0,0.0
J.C. Jackson DB - LAC View News,J.C. Jackson,DB,LAC,@HOU,FA,1.0,,,,,,,,,,,,,,,,0.0
Mike Jackson DB - SEA,Mike Jackson,DB,SEA,@DET,Boppard Raiders,,,,,,,,,,,,,,,,,0.0
Theo Jackson DB - MIN,Theo Jackson,DB,MIN,@NO,FA,,,,,,,,,,,,,,,,,0.0
Jerry Jacobs DB - DET View News,Jerry Jacobs,DB,DET,SEA,W (Oct 4),,,,,,,,,,,,,,,,,0.0
Michael Jacquet DB,Michael Jacquet,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Craig James DB,Craig James,DB,,@PIT,FA,,,,,,,,,,,,,,,,,0.0
Derwin James DB - LAC D View News,Derwin James,DB,LAC,@HOU,St Quintin Heidschnucken,3.0,4.0,,,,,,,,,,,,2.0,,,0.0
Shemar Jean-Charles DB - SF,Shemar,Jean,Charles,NE,FA,,1.0,,,,,,,,,,,,,,,0.0
Rayshawn Jenkins DB - JAX,Rayshawn Jenkins,DB,JAX,@PHI,Slay,4.0,2.0,,,,,,,,,,,,1.0,,,0.0
Josh Jobe DB - PHI,Josh Jobe,DB,PHI,JAX,FA,,,,,,,,,,,,,,,,,0.0
Danny Johnson DB - WAS,Danny Johnson,DB,WAS,@DAL,FA,,,,,,,,,,,,,,,,,0.0
Jaquan Johnson DB,Jaquan Johnson,DB,,DEN,FA,,,,,,,,,,,,,,,,,0.0
Jaylon Johnson DB - CHI O View News,Jaylon Johnson,DB,CHI,@NYG,FA,,,,,,,,,,,,,,,,,0.0
John Johnson DB - LA Q,John Johnson,DB,LA,@ATL,FA,,,,,,,,,,,,,,,,,0.0
Leonard Johnson DB,Leonard Johnson,DB,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Lonnie Johnson DB - NO,Lonnie Johnson,DB,NO,MIN,FA,,,,,,,,,,,,,,,,,0.0
Nazeeh Johnson DB - KC IR,Nazeeh Johnson,DB,KC,@TB,FA,,,,,,,,,,,,,,,,,0.0
Quindell Johnson DB - CHI,Quindell Johnson,DB,CHI,Bye,FA,,,,,,,,,,,,,,,,,0.0
Taron Johnson DB - BUF,Taron Johnson,DB,BUF,@BAL,FA,3.0,1.0,,,,,,,,,,,,,,,0.0
Shaun Jolly DB Q,Shaun Jolly DB,Q,,Bye,FA,,,,,,,,,,,,,,,,,0.0
Brandon Jones DB - MIA,Brandon Jones,DB,MIA,@CIN,FA,2.0,1.0,,,,,,,,,,,,,,,0.0
